Doba handlowa;OREB [Jednostka czasu od-do];Prognozowane zapotrzebowanie KSE [MW];Rzeczywiste zapotrzebowanie KSE [MW];Data publikacji
"2024-09-19";"16:15 - 16:30";19900;19571.705;"2025-02-02 19:51"
"2024-09-19";"16:30 - 16:45";19900;19822.996;"2025-02-02 19:51"
"2024-09-19";"16:45 - 17:00";19900;19840.18;"2025-02-02 19:51"
"2024-09-19";"17:00 - 17:15";19900;19830.541;"2025-02-02 19:51"
"2024-09-19";"17:15 - 17:30";19900;19998.203;"2025-02-02 19:51"
"2024-09-19";"17:30 - 17:45";19850;20071.965;"2025-02-02 19:51"
"2024-09-19";"17:45 - 18:00";19650;19670.627;"2025-02-02 19:51"
"2024-09-19";"18:00 - 18:15";19650;19601.62;"2025-02-02 19:51"
"2024-09-19";"18:15 - 18:30";19900;19855.426;"2025-02-02 19:51"
"2024-09-19";"18:30 - 18:45";20100;20164.42;"2025-02-02 19:51"
"2024-09-19";"18:45 - 19:00";20250;20451.893;"2025-02-02 19:51"
"2024-09-19";"19:00 - 19:15";20450;20748.727;"2025-02-02 19:51"
"2024-09-19";"19:15 - 19:30";20750;20947.453;"2025-02-02 19:51"
"2024-09-19";"19:30 - 19:45";21000;20940.883;"2025-02-02 19:51"
"2024-09-19";"19:45 - 20:00";20950;20687.238;"2025-02-02 19:51"
"2024-09-19";"20:00 - 20:15";20800;20358.527;"2025-02-02 19:51"
"2024-09-19";"20:15 - 20:30";20500;20271.645;"2025-02-02 19:51"
"2024-09-19";"20:30 - 20:45";20200;19905.264;"2025-02-02 19:51"
"2024-09-19";"20:45 - 21:00";19900;19777.67;"2025-02-02 19:51"
"2024-09-19";"21:00 - 21:15";19550;19230.6;"2025-02-02 19:51"
"2024-09-19";"21:15 - 21:30";19150;18796.223;"2025-02-02 19:51"
"2024-09-19";"21:30 - 21:45";18550;18069.643;"2025-02-02 19:51"
"2024-09-19";"21:45 - 22:00";17900;17455.271;"2025-02-02 19:51"
"2024-09-19";"22:00 - 22:15";17750;17516.76;"2025-02-02 19:51"
"2024-09-19";"22:15 - 22:30";17500;17236.7;"2025-02-02 19:51"
"2024-09-19";"22:30 - 22:45";17200;16948.488;"2025-02-02 19:51"
"2024-09-19";"22:45 - 23:00";16800;16372.47;"2025-02-02 19:51"
"2024-09-19";"23:00 - 23:15";16450;16078.305;"2025-02-02 19:51"
"2024-09-19";"23:15 - 23:30";16150;15870.614;"2025-02-02 19:51"
"2024-09-19";"23:30 - 23:45";15850;15709.961;"2025-02-02 19:51"
"2024-09-19";"23:45 - 24:00";15500;15153.16;"2025-02-02 19:51"
"2024-09-20";"00:00 - 00:15";15250;15020.46;"2025-02-02 19:51"
"2024-09-20";"00:15 - 00:30";15050;14864.61;"2025-02-02 19:51"
"2024-09-20";"00:30 - 00:45";14900;14645.876;"2025-02-02 19:51"
"2024-09-20";"00:45 - 01:00";14700;14461.968;"2025-02-02 19:51"
"2024-09-20";"01:00 - 01:15";14550;14555.693;"2025-02-02 19:51"
"2024-09-20";"01:15 - 01:30";14450;14459.128;"2025-02-02 19:51"
"2024-09-20";"01:30 - 01:45";14300;14256.815;"2025-02-02 19:51"
"2024-09-20";"01:45 - 02:00";14200;14262.499;"2025-02-02 19:51"
"2024-09-20";"02:00 - 02:15";14150;14044.139;"2025-02-02 19:51"
"2024-09-20";"02:15 - 02:30";14150;14226.425;"2025-02-02 19:51"
"2024-09-20";"02:30 - 02:45";14150;14114.15;"2025-02-02 19:51"
"2024-09-20";"02:45 - 03:00";14150;14069.828;"2025-02-02 19:51"
"2024-09-20";"03:00 - 03:15";14150;14069.932;"2025-02-02 19:51"
"2024-09-20";"03:15 - 03:30";14150;13941.411;"2025-02-02 19:51"
"2024-09-20";"03:30 - 03:45";14150;14125.401;"2025-02-02 19:51"
"2024-09-20";"03:45 - 04:00";14250;14351.427;"2025-02-02 19:51"
"2024-09-20";"04:00 - 04:15";14350;14301.076;"2025-02-02 19:51"
"2024-09-20";"04:15 - 04:30";14450;14495.981;"2025-02-02 19:51"
"2024-09-20";"04:30 - 04:45";14650;14575.28;"2025-02-02 19:51"
"2024-09-20";"04:45 - 05:00";14800;14787.815;"2025-02-02 19:51"
"2024-09-20";"05:00 - 05:15";15250;15008.505;"2025-02-02 19:51"
"2024-09-20";"05:15 - 05:30";15500;15338.673;"2025-02-02 19:51"
"2024-09-20";"05:30 - 05:45";15750;15509.059;"2025-02-02 19:51"
"2024-09-20";"05:45 - 06:00";16250;15984.021;"2025-02-02 19:51"
"2024-09-20";"06:00 - 06:15";17300;17101.09;"2025-02-02 19:51"
"2024-09-20";"06:15 - 06:30";17850;17482.834;"2025-02-02 19:51"
"2024-09-20";"06:30 - 06:45";18350;17922.477;"2025-02-02 19:51"
"2024-09-20";"06:45 - 07:00";18750;18242.658;"2025-02-02 19:51"
"2024-09-20";"07:00 - 07:15";19250;18825.578;"2025-02-02 19:51"
"2024-09-20";"07:15 - 07:30";19350;18958.809;"2025-02-02 19:51"
"2024-09-20";"07:30 - 07:45";19450;19141.332;"2025-02-02 19:51"
"2024-09-20";"07:45 - 08:00";19600;19690.354;"2025-02-02 19:51"
"2024-09-20";"08:00 - 08:15";19750;19756.553;"2025-02-02 19:51"
"2024-09-20";"08:15 - 08:30";19800;19738.26;"2025-02-02 19:51"
"2024-09-20";"08:30 - 08:45";19800;19832.977;"2025-02-02 19:51"
"2024-09-20";"08:45 - 09:00";19800;19774.896;"2025-02-02 19:51"
"2024-09-20";"09:00 - 09:15";19800;19551.875;"2025-02-02 19:51"
"2024-09-20";"09:15 - 09:30";19800;19483.895;"2025-02-02 19:51"
"2024-09-20";"09:30 - 09:45";19600;19359.783;"2025-02-02 19:51"
"2024-09-20";"09:45 - 10:00";19400;18904.52;"2025-02-02 19:51"
"2024-09-20";"10:00 - 10:15";19250;18729.38;"2025-02-02 19:51"
"2024-09-20";"10:15 - 10:30";19250;18951.178;"2025-02-02 19:51"
"2024-09-20";"10:30 - 10:45";19300;18942.244;"2025-02-02 19:51"
"2024-09-20";"10:45 - 11:00";19300;18693.195;"2025-02-02 19:51"
"2024-09-20";"11:00 - 11:15";19200;18767.598;"2025-02-02 19:51"
"2024-09-20";"11:15 - 11:30";19200;18550.531;"2025-02-02 19:51"
"2024-09-20";"11:30 - 11:45";19200;18702.969;"2025-02-02 19:51"
"2024-09-20";"11:45 - 12:00";19150;18611.44;"2025-02-02 19:51"
"2024-09-20";"12:00 - 12:15";19100;18522.727;"2025-02-02 19:51"
"2024-09-20";"12:15 - 12:30";19100;18522.613;"2025-02-02 19:51"
"2024-09-20";"12:30 - 12:45";19100;18418.393;"2025-02-02 19:51"
"2024-09-20";"12:45 - 13:00";19200;18394.82;"2025-02-02 19:51"
"2024-09-20";"13:00 - 13:15";19200;18787.486;"2025-02-02 19:51"
"2024-09-20";"13:15 - 13:30";19200;18182.617;"2025-02-02 19:51"
"2024-09-20";"13:30 - 13:45";19000;18246.68;"2025-02-02 19:51"
"2024-09-20";"13:45 - 14:00";18800;17519.854;"2025-02-02 19:51"
"2024-09-20";"14:00 - 14:15";19050;17625.86;"2025-02-02 19:51"
"2024-09-20";"14:15 - 14:30";19250;17969.402;"2025-02-02 19:51"
"2024-09-20";"14:30 - 14:45";19350;18148.014;"2025-02-02 19:51"
"2024-09-20";"14:45 - 15:00";19400;18347.605;"2025-02-02 19:51"
"2024-09-20";"15:00 - 15:15";19550;18332.986;"2025-02-02 19:51"
"2024-09-20";"15:15 - 15:30";19650;18525.014;"2025-02-02 19:51"
"2024-09-20";"15:30 - 15:45";19700;18992.152;"2025-02-02 19:51"
"2024-09-20";"15:45 - 16:00";19800;19128.107;"2025-02-02 19:51"
"2024-09-20";"16:00 - 16:15";19800;19334.053;"2025-02-02 19:51"
"2024-09-20";"16:15 - 16:30";19800;19236.035;"2025-02-02 19:51"
"2024-09-20";"16:30 - 16:45";19800;19853.543;"2025-02-02 19:51"
"2024-09-20";"16:45 - 17:00";19800;19769.816;"2025-02-02 19:51"
"2024-09-20";"17:00 - 17:15";19800;19927.602;"2025-02-02 19:51"
"2024-09-20";"17:15 - 17:30";19800;20105.252;"2025-02-02 19:51"
"2024-09-20";"17:30 - 17:45";19750;20184.752;"2025-02-02 19:51"
"2024-09-20";"17:45 - 18:00";19550;19588.988;"2025-02-02 19:51"
"2024-09-20";"18:00 - 18:15";19550;19536.766;"2025-02-02 19:51"
"2024-09-20";"18:15 - 18:30";19800;19516.54;"2025-02-02 19:51"
"2024-09-20";"18:30 - 18:45";19950;19662.303;"2025-02-02 19:51"
"2024-09-20";"18:45 - 19:00";20000;19765.229;"2025-02-02 19:51"
"2024-09-20";"19:00 - 19:15";20200;20275.473;"2025-02-02 19:51"
"2024-09-20";"19:15 - 19:30";20500;20502.738;"2025-02-02 19:51"
"2024-09-20";"19:30 - 19:45";20750;20442.215;"2025-02-02 19:51"
"2024-09-20";"19:45 - 20:00";20700;20172.219;"2025-02-02 19:51"
"2024-09-20";"20:00 - 20:15";20550;19967.953;"2025-02-02 19:51"
"2024-09-20";"20:15 - 20:30";20250;19959.98;"2025-02-02 19:51"
"2024-09-20";"20:30 - 20:45";19950;19645.05;"2025-02-02 19:51"
"2024-09-20";"20:45 - 21:00";19650;19583.162;"2025-02-02 19:51"
"2024-09-20";"21:00 - 21:15";19300;18988.92;"2025-02-02 19:51"
"2024-09-20";"21:15 - 21:30";18900;18696.697;"2025-02-02 19:51"
"2024-09-20";"21:30 - 21:45";18300;17906.508;"2025-02-02 19:51"
"2024-09-20";"21:45 - 22:00";17650;17456.594;"2025-02-02 19:51"
"2024-09-20";"22:00 - 22:15";17500;17229.922;"2025-02-02 19:51"
"2024-09-20";"22:15 - 22:30";17250;17039.219;"2025-02-02 19:51"
"2024-09-20";"22:30 - 22:45";16950;16726.025;"2025-02-02 19:51"
"2024-09-20";"22:45 - 23:00";16550;16414.379;"2025-02-02 19:51"
"2024-09-20";"23:00 - 23:15";16200;15960.979;"2025-02-02 19:51"
"2024-09-20";"23:15 - 23:30";15900;15745.555;"2025-02-02 19:51"
"2024-09-20";"23:30 - 23:45";15600;15558.78;"2025-02-02 19:51"
"2024-09-20";"23:45 - 24:00";15250;15341.939;"2025-02-02 19:51"
"2024-09-21";"00:00 - 00:15";14950;14913.552;"2025-02-02 19:52"
"2024-09-21";"00:15 - 00:30";14700;14895.056;"2025-02-02 19:52"
"2024-09-21";"00:30 - 00:45";14500;14734.843;"2025-02-02 19:52"
"2024-09-21";"00:45 - 01:00";14300;14713.897;"2025-02-02 19:52"
"2024-09-21";"01:00 - 01:15";14150;14477.645;"2025-02-02 19:52"
"2024-09-21";"01:15 - 01:30";14050;14408.741;"2025-02-02 19:52"
"2024-09-21";"01:30 - 01:45";13950;14402.811;"2025-02-02 19:52"
"2024-09-21";"01:45 - 02:00";13850;14103.342;"2025-02-02 19:52"
"2024-09-21";"02:00 - 02:15";13750;14106.409;"2025-02-02 19:52"
"2024-09-21";"02:15 - 02:30";13700;14125.616;"2025-02-02 19:52"
"2024-09-21";"02:30 - 02:45";13700;13994.281;"2025-02-02 19:52"
"2024-09-21";"02:45 - 03:00";13700;13892.307;"2025-02-02 19:52"
"2024-09-21";"03:00 - 03:15";13700;13843.351;"2025-02-02 19:52"
"2024-09-21";"03:15 - 03:30";13700;13942.837;"2025-02-02 19:52"
"2024-09-21";"03:30 - 03:45";13700;13793.123;"2025-02-02 19:52"
"2024-09-21";"03:45 - 04:00";13700;13885.321;"2025-02-02 19:52"
"2024-09-21";"04:00 - 04:15";13700;14013.035;"2025-02-02 19:52"
"2024-09-21";"04:15 - 04:30";13700;14036.412;"2025-02-02 19:52"
"2024-09-21";"04:30 - 04:45";13700;13865.536;"2025-02-02 19:52"
"2024-09-21";"04:45 - 05:00";13700;14117.445;"2025-02-02 19:52"
"2024-09-21";"05:00 - 05:15";13750;14148.247;"2025-02-02 19:52"
"2024-09-21";"05:15 - 05:30";13800;14041.182;"2025-02-02 19:52"
"2024-09-21";"05:30 - 05:45";13850;14158.723;"2025-02-02 19:52"
"2024-09-21";"05:45 - 06:00";13900;14124.609;"2025-02-02 19:52"
"2024-09-21";"06:00 - 06:15";14050;14587.053;"2025-02-02 19:52"
"2024-09-21";"06:15 - 06:30";14250;14623.086;"2025-02-02 19:52"
"2024-09-21";"06:30 - 06:45";14500;14772.012;"2025-02-02 19:52"
"2024-09-21";"06:45 - 07:00";14800;14964.515;"2025-02-02 19:52"
"2024-09-21";"07:00 - 07:15";15150;15278.587;"2025-02-02 19:52"
"2024-09-21";"07:15 - 07:30";15450;15459.104;"2025-02-02 19:52"
"2024-09-21";"07:30 - 07:45";15800;15673.815;"2025-02-02 19:52"
"2024-09-21";"07:45 - 08:00";16150;15883.143;"2025-02-02 19:52"
"2024-09-21";"08:00 - 08:15";16450;16148.813;"2025-02-02 19:52"
"2024-09-21";"08:15 - 08:30";16800;16282.266;"2025-02-02 19:52"
"2024-09-21";"08:30 - 08:45";16950;16374.768;"2025-02-02 19:52"
"2024-09-21";"08:45 - 09:00";17100;16571.912;"2025-02-02 19:52"
"2024-09-21";"09:00 - 09:15";17100;16388.848;"2025-02-02 19:52"
"2024-09-21";"09:15 - 09:30";17100;16368.59;"2025-02-02 19:52"
"2024-09-21";"09:30 - 09:45";17100;16354.126;"2025-02-02 19:52"
"2024-09-21";"09:45 - 10:00";17050;16221.625;"2025-02-02 19:52"
"2024-09-21";"10:00 - 10:15";16900;15901.633;"2025-02-02 19:52"
"2024-09-21";"10:15 - 10:30";16850;16163.223;"2025-02-02 19:52"
"2024-09-21";"10:30 - 10:45";16750;15954.107;"2025-02-02 19:52"
"2024-09-21";"10:45 - 11:00";16700;15884.253;"2025-02-02 19:52"
"2024-09-21";"11:00 - 11:15";16650;15867.296;"2025-02-02 19:52"
"2024-09-21";"11:15 - 11:30";16600;15882.909;"2025-02-02 19:52"
"2024-09-21";"11:30 - 11:45";16550;15898.635;"2025-02-02 19:52"
"2024-09-21";"11:45 - 12:00";16500;15710.279;"2025-02-02 19:52"
"2024-09-21";"12:00 - 12:15";16500;15862.411;"2025-02-02 19:52"
"2024-09-21";"12:15 - 12:30";16500;15890.172;"2025-02-02 19:52"
"2024-09-21";"12:30 - 12:45";16500;15778.964;"2025-02-02 19:52"
"2024-09-21";"12:45 - 13:00";16500;16038.783;"2025-02-02 19:52"
"2024-09-21";"13:00 - 13:15";16500;15995.497;"2025-02-02 19:52"
"2024-09-21";"13:15 - 13:30";16500;15822.759;"2025-02-02 19:52"
"2024-09-21";"13:30 - 13:45";16500;15904.74;"2025-02-02 19:52"
"2024-09-21";"13:45 - 14:00";16500;15576.232;"2025-02-02 19:52"
"2024-09-21";"14:00 - 14:15";16550;15448.207;"2025-02-02 19:52"
"2024-09-21";"14:15 - 14:30";16650;15484.064;"2025-02-02 19:52"
"2024-09-21";"14:30 - 14:45";16650;15501.312;"2025-02-02 19:52"
"2024-09-21";"14:45 - 15:00";16650;15694.91;"2025-02-02 19:52"
"2024-09-21";"15:00 - 15:15";16650;15750.013;"2025-02-02 19:52"
"2024-09-21";"15:15 - 15:30";16650;15975.615;"2025-02-02 19:52"
"2024-09-21";"15:30 - 15:45";16650;16031.886;"2025-02-02 19:52"
"2024-09-21";"15:45 - 16:00";16700;16258.293;"2025-02-02 19:52"
"2024-09-21";"16:00 - 16:15";16750;16430.006;"2025-02-02 19:52"
"2024-09-21";"16:15 - 16:30";16800;16592.008;"2025-02-02 19:52"
"2024-09-21";"16:30 - 16:45";16850;16903.385;"2025-02-02 19:52"
"2024-09-21";"16:45 - 17:00";16900;17188.014;"2025-02-02 19:52"
"2024-09-21";"17:00 - 17:15";16950;17325.38;"2025-02-02 19:52"
"2024-09-21";"17:15 - 17:30";17000;17459.537;"2025-02-02 19:52"
"2024-09-21";"17:30 - 17:45";17050;17386.652;"2025-02-02 19:52"
"2024-09-21";"17:45 - 18:00";17050;17140.965;"2025-02-02 19:52"
"2024-09-21";"18:00 - 18:15";17050;17148.324;"2025-02-02 19:52"
"2024-09-21";"18:15 - 18:30";17050;17176.748;"2025-02-02 19:52"
"2024-09-21";"18:30 - 18:45";17100;17322.01;"2025-02-02 19:52"
"2024-09-21";"18:45 - 19:00";17300;17310.229;"2025-02-02 19:52"
"2024-09-21";"19:00 - 19:15";17650;17718.648;"2025-02-02 19:52"
"2024-09-21";"19:15 - 19:30";17850;17784.664;"2025-02-02 19:52"
"2024-09-21";"19:30 - 19:45";17900;17891.412;"2025-02-02 19:52"
"2024-09-21";"19:45 - 20:00";17850;17767.502;"2025-02-02 19:52"
"2024-09-21";"20:00 - 20:15";17700;17386.984;"2025-02-02 19:52"
"2024-09-21";"20:15 - 20:30";17550;17264.459;"2025-02-02 19:52"
"2024-09-21";"20:30 - 20:45";17250;17101.354;"2025-02-02 19:52"
"2024-09-21";"20:45 - 21:00";17000;16947.86;"2025-02-02 19:52"
"2024-09-21";"21:00 - 21:15";16650;16741.492;"2025-02-02 19:52"
"2024-09-21";"21:15 - 21:30";16350;16368.586;"2025-02-02 19:52"
"2024-09-21";"21:30 - 21:45";16050;16118.479;"2025-02-02 19:52"
"2024-09-21";"21:45 - 22:00";15800;15766.337;"2025-02-02 19:52"
"2024-09-21";"22:00 - 22:15";15600;15632.21;"2025-02-02 19:52"
"2024-09-21";"22:15 - 22:30";15300;15221.156;"2025-02-02 19:52"
"2024-09-21";"22:30 - 22:45";15050;14983.418;"2025-02-02 19:52"
"2024-09-21";"22:45 - 23:00";14750;14514.793;"2025-02-02 19:52"
"2024-09-21";"23:00 - 23:15";14450;14398.083;"2025-02-02 19:52"
"2024-09-21";"23:15 - 23:30";14200;13942.704;"2025-02-02 19:52"
"2024-09-21";"23:30 - 23:45";13850;13833.926;"2025-02-02 19:52"
"2024-09-21";"23:45 - 24:00";13550;13646.474;"2025-02-02 19:52"
"2024-09-22";"00:00 - 00:15";13400;13320.627;"2025-02-02 19:52"
"2024-09-22";"00:15 - 00:30";13150;13203.699;"2025-02-02 19:52"
"2024-09-22";"00:30 - 00:45";13000;13125.578;"2025-02-02 19:52"
"2024-09-22";"00:45 - 01:00";12850;12758.023;"2025-02-02 19:52"
"2024-09-22";"01:00 - 01:15";12700;12668.295;"2025-02-02 19:52"
"2024-09-22";"01:15 - 01:30";12550;12657.332;"2025-02-02 19:52"
"2024-09-22";"01:30 - 01:45";12450;12578.155;"2025-02-02 19:52"
"2024-09-22";"01:45 - 02:00";12300;12299.535;"2025-02-02 19:52"
"2024-09-22";"02:00 - 02:15";12200;12454.611;"2025-02-02 19:52"
"2024-09-22";"02:15 - 02:30";12100;12432.533;"2025-02-02 19:52"
"2024-09-22";"02:30 - 02:45";12050;12341.448;"2025-02-02 19:52"
"2024-09-22";"02:45 - 03:00";12000;12236.227;"2025-02-02 19:52"
"2024-09-22";"03:00 - 03:15";12000;12262.952;"2025-02-02 19:52"
"2024-09-22";"03:15 - 03:30";12000;12243.619;"2025-02-02 19:52"
"2024-09-22";"03:30 - 03:45";12000;12079.679;"2025-02-02 19:52"
"2024-09-22";"03:45 - 04:00";12000;12188.779;"2025-02-02 19:52"
"2024-09-22";"04:00 - 04:15";12000;12228.326;"2025-02-02 19:52"
"2024-09-22";"04:15 - 04:30";12000;12111.095;"2025-02-02 19:52"
"2024-09-22";"04:30 - 04:45";12000;12268.121;"2025-02-02 19:52"
"2024-09-22";"04:45 - 05:00";12100;12329.926;"2025-02-02 19:52"
"2024-09-22";"05:00 - 05:15";12100;12293.112;"2025-02-02 19:52"
"2024-09-22";"05:15 - 05:30";12100;12334.749;"2025-02-02 19:52"
"2024-09-22";"05:30 - 05:45";12100;12288.065;"2025-02-02 19:52"
"2024-09-22";"05:45 - 06:00";12100;12535.286;"2025-02-02 19:52"
"2024-09-22";"06:00 - 06:15";12200;12443.44;"2025-02-02 19:52"
"2024-09-22";"06:15 - 06:30";12200;12517.786;"2025-02-02 19:52"
"2024-09-22";"06:30 - 06:45";12300;12612.82;"2025-02-02 19:52"
"2024-09-22";"06:45 - 07:00";12650;12561.509;"2025-02-02 19:52"
"2024-09-22";"07:00 - 07:15";12950;12631.973;"2025-02-02 19:52"
"2024-09-22";"07:15 - 07:30";13300;13032.65;"2025-02-02 19:52"
"2024-09-22";"07:30 - 07:45";13650;12943.531;"2025-02-02 19:52"
"2024-09-22";"07:45 - 08:00";13950;13223.784;"2025-02-02 19:52"
"2024-09-22";"08:00 - 08:15";14200;13310.226;"2025-02-02 19:52"
"2024-09-22";"08:15 - 08:30";14350;13524.537;"2025-02-02 19:52"
"2024-09-22";"08:30 - 08:45";14550;13733.147;"2025-02-02 19:52"
"2024-09-22";"08:45 - 09:00";14700;13732.727;"2025-02-02 19:52"
"2024-09-22";"09:00 - 09:15";14900;13776.227;"2025-02-02 19:52"
"2024-09-22";"09:15 - 09:30";15050;13851.712;"2025-02-02 19:52"
"2024-09-22";"09:30 - 09:45";15050;13784.277;"2025-02-02 19:52"
"2024-09-22";"09:45 - 10:00";15200;13734.447;"2025-02-02 19:52"
"2024-09-22";"10:00 - 10:15";15250;13913.738;"2025-02-02 19:52"
"2024-09-22";"10:15 - 10:30";15300;13705.415;"2025-02-02 19:52"
"2024-09-22";"10:30 - 10:45";15300;13876.895;"2025-02-02 19:52"
"2024-09-22";"10:45 - 11:00";15250;13861.944;"2025-02-02 19:52"
"2024-09-22";"11:00 - 11:15";15250;13836.328;"2025-02-02 19:52"
"2024-09-22";"11:15 - 11:30";15300;13955.229;"2025-02-02 19:52"
"2024-09-22";"11:30 - 11:45";15250;13744.727;"2025-02-02 19:52"
"2024-09-22";"11:45 - 12:00";15150;13871.463;"2025-02-02 19:52"
"2024-09-22";"12:00 - 12:15";15150;13871.866;"2025-02-02 19:52"
"2024-09-22";"12:15 - 12:30";15200;13766.859;"2025-02-02 19:52"
"2024-09-22";"12:30 - 12:45";15200;13988.758;"2025-02-02 19:52"
"2024-09-22";"12:45 - 13:00";15150;14059.858;"2025-02-02 19:52"
"2024-09-22";"13:00 - 13:15";15250;14026.291;"2025-02-02 19:52"
"2024-09-22";"13:15 - 13:30";15150;13966.852;"2025-02-02 19:52"
"2024-09-22";"13:30 - 13:45";15150;13956.234;"2025-02-02 19:52"
"2024-09-22";"13:45 - 14:00";15150;13986.012;"2025-02-02 19:52"
"2024-09-22";"14:00 - 14:15";15200;14191.476;"2025-02-02 19:52"
"2024-09-22";"14:15 - 14:30";15250;13904.633;"2025-02-02 19:52"
