Doba handlowa;OREB [Jednostka czasu od-do];Prognozowane zapotrzebowanie KSE [MW];Rzeczywiste zapotrzebowanie KSE [MW];Data publikacji
"2025-03-16";"10:15 - 10:30";16100;15377.277;"2025-03-17 01:05"
"2025-03-16";"10:30 - 10:45";16000;15239.147;"2025-03-17 01:05"
"2025-03-16";"10:45 - 11:00";15950;15308.44;"2025-03-17 01:05"
"2025-03-16";"11:00 - 11:15";15950;15017.684;"2025-03-17 01:05"
"2025-03-16";"11:15 - 11:30";15950;14803.229;"2025-03-17 01:05"
"2025-03-16";"11:30 - 11:45";15950;14778.987;"2025-03-17 01:05"
"2025-03-16";"11:45 - 12:00";15950;14807.69;"2025-03-17 01:05"
"2025-03-16";"12:00 - 12:15";15950;14755.149;"2025-03-17 01:05"
"2025-03-16";"12:15 - 12:30";15950;15057.59;"2025-03-17 01:05"
"2025-03-16";"12:30 - 12:45";15950;14887.433;"2025-03-17 01:05"
"2025-03-16";"12:45 - 13:00";15950;14880.982;"2025-03-17 01:05"
"2025-03-16";"13:00 - 13:15";15950;14940.939;"2025-03-17 01:05"
"2025-03-16";"13:15 - 13:30";15950;14958.138;"2025-03-17 01:05"
"2025-03-16";"13:30 - 13:45";15950;14970.76;"2025-03-17 01:05"
"2025-03-16";"13:45 - 14:00";15950;14844.171;"2025-03-17 01:05"
"2025-03-16";"14:00 - 14:15";15950;15280.086;"2025-03-17 01:05"
"2025-03-16";"14:15 - 14:30";15950;15388.39;"2025-03-17 01:05"
"2025-03-16";"14:30 - 14:45";15950;15524.743;"2025-03-17 01:05"
"2025-03-16";"14:45 - 15:00";15950;15644.089;"2025-03-17 01:05"
"2025-03-16";"15:00 - 15:15";15950;15698.432;"2025-03-17 01:05"
"2025-03-16";"15:15 - 15:30";16000;15420.021;"2025-03-17 01:05"
"2025-03-16";"15:30 - 15:45";16050;15803.546;"2025-03-17 01:05"
"2025-03-16";"15:45 - 16:00";16150;15772.739;"2025-03-17 01:05"
"2025-03-16";"16:00 - 16:15";16250;16151.807;"2025-03-17 01:05"
"2025-03-16";"16:15 - 16:30";16450;16115.417;"2025-03-17 01:05"
"2025-03-16";"16:30 - 16:45";16600;16539.688;"2025-03-17 01:05"
"2025-03-16";"16:45 - 17:00";16750;16447.113;"2025-03-17 01:05"
"2025-03-16";"17:00 - 17:15";16900;16629.43;"2025-03-17 01:05"
"2025-03-16";"17:15 - 17:30";17050;17279.9;"2025-03-17 01:05"
"2025-03-16";"17:30 - 17:45";17300;17223.19;"2025-03-17 01:05"
"2025-03-16";"17:45 - 18:00";17600;17455.26;"2025-03-17 01:05"
"2025-03-16";"18:00 - 18:15";17950;17935.629;"2025-03-17 01:05"
"2025-03-16";"18:15 - 18:30";18250;18354.11;"2025-03-17 01:05"
"2025-03-16";"18:30 - 18:45";18550;18616.967;"2025-03-17 01:05"
"2025-03-16";"18:45 - 19:00";18700;18526.377;"2025-03-17 01:05"
"2025-03-16";"19:00 - 19:15";18700;18529.576;"2025-03-17 01:05"
"2025-03-16";"19:15 - 19:30";18700;18633.57;"2025-03-17 01:05"
"2025-03-16";"19:30 - 19:45";18650;18621.928;"2025-03-17 01:05"
"2025-03-16";"19:45 - 20:00";18550;18439.418;"2025-03-17 01:05"
"2025-03-16";"20:00 - 20:15";18450;18415.361;"2025-03-17 01:05"
"2025-03-16";"20:15 - 20:30";18250;18188.943;"2025-03-17 01:05"
"2025-03-16";"20:30 - 20:45";18050;18245.123;"2025-03-17 01:05"
"2025-03-16";"20:45 - 21:00";17800;17883.096;"2025-03-17 01:05"
"2025-03-16";"21:00 - 21:15";17600;17822.445;"2025-03-17 01:05"
"2025-03-16";"21:15 - 21:30";17400;17369.996;"2025-03-17 01:05"
"2025-03-16";"21:30 - 21:45";17150;16977.18;"2025-03-17 01:05"
"2025-03-16";"21:45 - 22:00";16950;16947.414;"2025-03-17 01:05"
"2025-03-16";"22:00 - 22:15";16750;16634.72;"2025-03-17 01:05"
"2025-03-16";"22:15 - 22:30";16550;16341.115;"2025-03-17 01:05"
"2025-03-16";"22:30 - 22:45";16350;16177.459;"2025-03-17 01:05"
"2025-03-16";"22:45 - 23:00";16100;15714.5;"2025-03-17 01:05"
"2025-03-16";"23:00 - 23:15";15800;15665.081;"2025-03-17 01:05"
"2025-03-16";"23:15 - 23:30";15550;15497.044;"2025-03-17 01:05"
"2025-03-16";"23:30 - 23:45";15350;15151.866;"2025-03-17 01:05"
"2025-03-16";"23:45 - 24:00";15100;14932.673;"2025-03-17 01:05"
"2025-03-17";"00:00 - 00:15";14950;14751.621;"2025-03-18 01:05"
"2025-03-17";"00:15 - 00:30";14850;14739.326;"2025-03-18 01:05"
"2025-03-17";"00:30 - 00:45";14750;14449.818;"2025-03-18 01:05"
"2025-03-17";"00:45 - 01:00";14650;14375.614;"2025-03-18 01:05"
"2025-03-17";"01:00 - 01:15";14550;14287.657;"2025-03-18 01:05"
"2025-03-17";"01:15 - 01:30";14500;14109.964;"2025-03-18 01:05"
"2025-03-17";"01:30 - 01:45";14500;14306.239;"2025-03-18 01:05"
"2025-03-17";"01:45 - 02:00";14500;14335.644;"2025-03-18 01:05"
"2025-03-17";"02:00 - 02:15";14500;14257.1;"2025-03-18 01:05"
"2025-03-17";"02:15 - 02:30";14500;14125.162;"2025-03-18 01:05"
"2025-03-17";"02:30 - 02:45";14500;14222.468;"2025-03-18 01:05"
"2025-03-17";"02:45 - 03:00";14500;14418.841;"2025-03-18 01:05"
"2025-03-17";"03:00 - 03:15";14550;14332.578;"2025-03-18 01:05"
"2025-03-17";"03:15 - 03:30";14600;14548.591;"2025-03-18 01:05"
"2025-03-17";"03:30 - 03:45";14650;14540.181;"2025-03-18 01:05"
"2025-03-17";"03:45 - 04:00";14700;14647.34;"2025-03-18 01:05"
"2025-03-17";"04:00 - 04:15";14850;14594.8;"2025-03-18 01:05"
"2025-03-17";"04:15 - 04:30";15000;14953.288;"2025-03-18 01:05"
"2025-03-17";"04:30 - 04:45";15200;15067.965;"2025-03-18 01:05"
"2025-03-17";"04:45 - 05:00";15350;15310.449;"2025-03-18 01:05"
"2025-03-17";"05:00 - 05:15";15700;15712.049;"2025-03-18 01:05"
"2025-03-17";"05:15 - 05:30";16050;15932.926;"2025-03-18 01:05"
"2025-03-17";"05:30 - 05:45";16600;16537.744;"2025-03-18 01:05"
"2025-03-17";"05:45 - 06:00";17200;17063.908;"2025-03-18 01:05"
"2025-03-17";"06:00 - 06:15";18500;18220.678;"2025-03-18 01:05"
"2025-03-17";"06:15 - 06:30";19100;18782.29;"2025-03-18 01:05"
"2025-03-17";"06:30 - 06:45";19600;19540.865;"2025-03-18 01:05"
"2025-03-17";"06:45 - 07:00";20200;20174.613;"2025-03-18 01:05"
"2025-03-17";"07:00 - 07:15";20750;20639.395;"2025-03-18 01:05"
"2025-03-17";"07:15 - 07:30";21000;20756.742;"2025-03-18 01:05"
"2025-03-17";"07:30 - 07:45";21300;20987.418;"2025-03-18 01:05"
"2025-03-17";"07:45 - 08:00";21550;20977.049;"2025-03-18 01:05"
"2025-03-17";"08:00 - 08:15";21850;21029.473;"2025-03-18 01:05"
"2025-03-17";"08:15 - 08:30";21950;21215.643;"2025-03-18 01:05"
"2025-03-17";"08:30 - 08:45";22000;21018.895;"2025-03-18 01:05"
"2025-03-17";"08:45 - 09:00";22000;20819.975;"2025-03-18 01:05"
"2025-03-17";"09:00 - 09:15";22000;21074.137;"2025-03-18 01:05"
"2025-03-17";"09:15 - 09:30";21900;21007.824;"2025-03-18 01:05"
"2025-03-17";"09:30 - 09:45";21800;20908.564;"2025-03-18 01:05"
"2025-03-17";"09:45 - 10:00";21550;20813.723;"2025-03-18 01:05"
"2025-03-17";"10:00 - 10:15";21300;20779.701;"2025-03-18 01:05"
"2025-03-17";"10:15 - 10:30";21150;20738.564;"2025-03-18 01:05"
"2025-03-17";"10:30 - 10:45";21200;20272.688;"2025-03-18 01:05"
"2025-03-17";"10:45 - 11:00";21250;19818.031;"2025-03-18 01:05"
"2025-03-17";"11:00 - 11:15";21300;19787.64;"2025-03-18 01:05"
"2025-03-17";"11:15 - 11:30";21300;19809.57;"2025-03-18 01:05"
"2025-03-17";"11:30 - 11:45";21300;20333.477;"2025-03-18 01:05"
"2025-03-17";"11:45 - 12:00";21300;19842.785;"2025-03-18 01:05"
"2025-03-17";"12:00 - 12:15";21300;20985.428;"2025-03-18 01:05"
"2025-03-17";"12:15 - 12:30";21300;20262.398;"2025-03-18 01:05"
"2025-03-17";"12:30 - 12:45";21300;20771.143;"2025-03-18 01:05"
"2025-03-17";"12:45 - 13:00";21350;20671.596;"2025-03-18 01:05"
"2025-03-17";"13:00 - 13:15";21400;21035.797;"2025-03-18 01:05"
"2025-03-17";"13:15 - 13:30";21450;21293.506;"2025-03-18 01:05"
"2025-03-17";"13:30 - 13:45";21400;20448.797;"2025-03-18 01:05"
"2025-03-17";"13:45 - 14:00";20950;20709.232;"2025-03-18 01:05"
"2025-03-17";"14:00 - 14:15";21000;21465.371;"2025-03-18 01:05"
"2025-03-17";"14:15 - 14:30";21150;21201.08;"2025-03-18 01:05"
"2025-03-17";"14:30 - 14:45";21200;21425.545;"2025-03-18 01:05"
"2025-03-17";"14:45 - 15:00";21200;20588.766;"2025-03-18 01:05"
"2025-03-17";"15:00 - 15:15";21200;21187.402;"2025-03-18 01:05"
"2025-03-17";"15:15 - 15:30";21250;20881.402;"2025-03-18 01:05"
"2025-03-17";"15:30 - 15:45";21350;21487.97;"2025-03-18 01:05"
"2025-03-17";"15:45 - 16:00";21450;21803.832;"2025-03-18 01:05"
"2025-03-17";"16:00 - 16:15";21500;21171.846;"2025-03-18 01:05"
"2025-03-17";"16:15 - 16:30";21550;21509.33;"2025-03-18 01:05"
"2025-03-17";"16:30 - 16:45";21550;21440.678;"2025-03-18 01:05"
"2025-03-17";"16:45 - 17:00";21650;21487.432;"2025-03-18 01:05"
"2025-03-17";"17:00 - 17:15";21700;21700.941;"2025-03-18 01:05"
"2025-03-17";"17:15 - 17:30";21800;22089.287;"2025-03-18 01:05"
"2025-03-17";"17:30 - 17:45";21900;22231.287;"2025-03-18 01:05"
"2025-03-17";"17:45 - 18:00";22100;22186.602;"2025-03-18 01:05"
"2025-03-17";"18:00 - 18:15";22350;22370.467;"2025-03-18 01:05"
"2025-03-17";"18:15 - 18:30";22650;22655.28;"2025-03-18 01:05"
"2025-03-17";"18:30 - 18:45";22850;23048.775;"2025-03-18 01:05"
"2025-03-17";"18:45 - 19:00";22800;22972.707;"2025-03-18 01:05"
"2025-03-17";"19:00 - 19:15";22750;22775.5;"2025-03-18 01:05"
"2025-03-17";"19:15 - 19:30";22700;22840.041;"2025-03-18 01:05"
"2025-03-17";"19:30 - 19:45";22650;22890.557;"2025-03-18 01:05"
"2025-03-17";"19:45 - 20:00";22550;22625.502;"2025-03-18 01:05"
"2025-03-17";"20:00 - 20:15";22450;22666.496;"2025-03-18 01:05"
"2025-03-17";"20:15 - 20:30";22300;22448.738;"2025-03-18 01:05"
"2025-03-17";"20:30 - 20:45";22100;22291.266;"2025-03-18 01:05"
"2025-03-17";"20:45 - 21:00";21850;21848.424;"2025-03-18 01:05"
"2025-03-17";"21:00 - 21:15";21400;21532.496;"2025-03-18 01:05"
"2025-03-17";"21:15 - 21:30";20900;20935.264;"2025-03-18 01:05"
"2025-03-17";"21:30 - 21:45";20350;20362.588;"2025-03-18 01:05"
"2025-03-17";"21:45 - 22:00";19650;19724.904;"2025-03-18 01:05"
"2025-03-17";"22:00 - 22:15";19350;19778.342;"2025-03-18 01:05"
"2025-03-17";"22:15 - 22:30";19150;19423.754;"2025-03-18 01:05"
"2025-03-17";"22:30 - 22:45";18850;18968.67;"2025-03-18 01:05"
"2025-03-17";"22:45 - 23:00";18600;18805.902;"2025-03-18 01:05"
"2025-03-17";"23:00 - 23:15";18250;18318.178;"2025-03-18 01:05"
"2025-03-17";"23:15 - 23:30";17950;18185.887;"2025-03-18 01:05"
"2025-03-17";"23:30 - 23:45";17600;17733.021;"2025-03-18 01:05"
"2025-03-17";"23:45 - 24:00";17350;17456.432;"2025-03-18 01:05"
"2025-03-18";"00:00 - 00:15";17200;17387.01;"2025-03-19 01:05"
"2025-03-18";"00:15 - 00:30";17050;17334.338;"2025-03-19 01:05"
"2025-03-18";"00:30 - 00:45";16950;17020.646;"2025-03-19 01:05"
"2025-03-18";"00:45 - 01:00";16800;16849.018;"2025-03-19 01:05"
"2025-03-18";"01:00 - 01:15";16650;16823.398;"2025-03-19 01:05"
"2025-03-18";"01:15 - 01:30";16550;16768.57;"2025-03-19 01:05"
"2025-03-18";"01:30 - 01:45";16500;16781.889;"2025-03-19 01:05"
"2025-03-18";"01:45 - 02:00";16450;16616.92;"2025-03-19 01:05"
"2025-03-18";"02:00 - 02:15";16450;16425.36;"2025-03-19 01:05"
"2025-03-18";"02:15 - 02:30";16450;16487.2;"2025-03-19 01:05"
"2025-03-18";"02:30 - 02:45";16450;16543.602;"2025-03-19 01:05"
"2025-03-18";"02:45 - 03:00";16450;16537.537;"2025-03-19 01:05"
"2025-03-18";"03:00 - 03:15";16450;16762.15;"2025-03-19 01:05"
"2025-03-18";"03:15 - 03:30";16450;16521.781;"2025-03-19 01:05"
"2025-03-18";"03:30 - 03:45";16500;16611.24;"2025-03-19 01:05"
"2025-03-18";"03:45 - 04:00";16600;16719.656;"2025-03-19 01:05"
"2025-03-18";"04:00 - 04:15";16700;16939.99;"2025-03-19 01:05"
"2025-03-18";"04:15 - 04:30";16850;17093.385;"2025-03-19 01:05"
"2025-03-18";"04:30 - 04:45";17000;17035;"2025-03-19 01:05"
"2025-03-18";"04:45 - 05:00";17300;17295.701;"2025-03-19 01:05"
"2025-03-18";"05:00 - 05:15";17550;17633.607;"2025-03-19 01:05"
"2025-03-18";"05:15 - 05:30";17800;17647.387;"2025-03-19 01:05"
"2025-03-18";"05:30 - 05:45";18050;18155.914;"2025-03-19 01:05"
"2025-03-18";"05:45 - 06:00";18500;18474.621;"2025-03-19 01:05"
"2025-03-18";"06:00 - 06:15";19750;19652.652;"2025-03-19 01:05"
"2025-03-18";"06:15 - 06:30";20150;19996.967;"2025-03-19 01:05"
"2025-03-18";"06:30 - 06:45";20700;20706.908;"2025-03-19 01:05"
"2025-03-18";"06:45 - 07:00";21200;21109.096;"2025-03-19 01:05"
"2025-03-18";"07:00 - 07:15";21565;21587.9;"2025-03-19 01:05"
"2025-03-18";"07:15 - 07:30";21666;21402.67;"2025-03-19 01:05"
"2025-03-18";"07:30 - 07:45";21766;21651.576;"2025-03-19 01:05"
"2025-03-18";"07:45 - 08:00";21966;21741.293;"2025-03-19 01:05"
"2025-03-18";"08:00 - 08:15";22066;21722.617;"2025-03-19 01:05"
"2025-03-18";"08:15 - 08:30";22067;21618.7;"2025-03-19 01:05"
"2025-03-18";"08:30 - 08:45";22067;21523.053;"2025-03-19 01:05"
"2025-03-18";"08:45 - 09:00";22067;21446.85;"2025-03-19 01:05"
"2025-03-18";"09:00 - 09:15";22067;21255.518;"2025-03-19 01:05"
"2025-03-18";"09:15 - 09:30";21967;21277.281;"2025-03-19 01:05"
"2025-03-18";"09:30 - 09:45";21817;21274.121;"2025-03-19 01:05"
"2025-03-18";"09:45 - 10:00";21654;20575.994;"2025-03-19 01:05"
"2025-03-18";"10:00 - 10:15";21350;19652.79;"2025-03-19 01:05"
"2025-03-18";"10:15 - 10:30";21250;19350.404;"2025-03-19 01:05"
"2025-03-18";"10:30 - 10:45";21250;19427.537;"2025-03-19 01:05"
"2025-03-18";"10:45 - 11:00";21300;19168.504;"2025-03-19 01:05"
"2025-03-18";"11:00 - 11:15";21300;18662.09;"2025-03-19 01:05"
"2025-03-18";"11:15 - 11:30";21350;18505.547;"2025-03-19 01:05"
"2025-03-18";"11:30 - 11:45";21350;18804.303;"2025-03-19 01:05"
"2025-03-18";"11:45 - 12:00";21350;18822.123;"2025-03-19 01:05"
"2025-03-18";"12:00 - 12:15";21350;18662.031;"2025-03-19 01:05"
"2025-03-18";"12:15 - 12:30";21350;18751.785;"2025-03-19 01:05"
"2025-03-18";"12:30 - 12:45";21350;18685.377;"2025-03-19 01:05"
"2025-03-18";"12:45 - 13:00";21350;18640.406;"2025-03-19 01:05"
"2025-03-18";"13:00 - 13:15";21350;19162.445;"2025-03-19 01:05"
"2025-03-18";"13:15 - 13:30";21350;19213.19;"2025-03-19 01:05"
"2025-03-18";"13:30 - 13:45";21150;18752.213;"2025-03-19 01:05"
"2025-03-18";"13:45 - 14:00";20950;18711.24;"2025-03-19 01:05"
"2025-03-18";"14:00 - 14:15";21150;18855.145;"2025-03-19 01:05"
"2025-03-18";"14:15 - 14:30";21350;19240.773;"2025-03-19 01:05"
"2025-03-18";"14:30 - 14:45";21400;19693.873;"2025-03-19 01:05"
"2025-03-18";"14:45 - 15:00";21450;19470.424;"2025-03-19 01:05"
"2025-03-18";"15:00 - 15:15";21450;20460.508;"2025-03-19 01:05"
"2025-03-18";"15:15 - 15:30";21450;20677.46;"2025-03-19 01:05"
"2025-03-18";"15:30 - 15:45";21450;20777.383;"2025-03-19 01:05"
"2025-03-18";"15:45 - 16:00";21450;20993.074;"2025-03-19 01:05"
"2025-03-18";"16:00 - 16:15";21500;20800.73;"2025-03-19 01:05"
"2025-03-18";"16:15 - 16:30";21550;21309.057;"2025-03-19 01:05"
"2025-03-18";"16:30 - 16:45";21600;21123.426;"2025-03-19 01:05"
"2025-03-18";"16:45 - 17:00";21700;21512.656;"2025-03-19 01:05"
"2025-03-18";"17:00 - 17:15";21750;21359.482;"2025-03-19 01:05"
"2025-03-18";"17:15 - 17:30";21900;21526.992;"2025-03-19 01:05"
"2025-03-18";"17:30 - 17:45";22050;21896.383;"2025-03-19 01:05"
"2025-03-18";"17:45 - 18:00";22200;21961.678;"2025-03-19 01:05"
"2025-03-18";"18:00 - 18:15";22400;22106.73;"2025-03-19 01:05"
"2025-03-18";"18:15 - 18:30";22600;22590.244;"2025-03-19 01:05"
"2025-03-18";"18:30 - 18:45";22700;22820.465;"2025-03-19 01:05"
"2025-03-18";"18:45 - 19:00";22600;22896.613;"2025-03-19 01:05"
"2025-03-18";"19:00 - 19:15";22550;22901.504;"2025-03-19 01:05"
"2025-03-18";"19:15 - 19:30";22500;22905.889;"2025-03-19 01:05"
"2025-03-18";"19:30 - 19:45";22400;22842.441;"2025-03-19 01:05"
"2025-03-18";"19:45 - 20:00";22350;22554.639;"2025-03-19 01:05"
"2025-03-18";"20:00 - 20:15";22200;22508.043;"2025-03-19 01:05"
"2025-03-18";"20:15 - 20:30";22050;22342.291;"2025-03-19 01:05"
"2025-03-18";"20:30 - 20:45";21800;22273.871;"2025-03-19 01:05"
"2025-03-18";"20:45 - 21:00";21500;21874.639;"2025-03-19 01:05"
"2025-03-18";"21:00 - 21:15";21050;21367.896;"2025-03-19 01:05"
"2025-03-18";"21:15 - 21:30";20550;21096.441;"2025-03-19 01:05"
"2025-03-18";"21:30 - 21:45";20050;20506.496;"2025-03-19 01:05"
"2025-03-18";"21:45 - 22:00";19450;19785.14;"2025-03-19 01:05"
"2025-03-18";"22:00 - 22:15";19350;19795.387;"2025-03-19 01:05"
"2025-03-18";"22:15 - 22:30";19100;19476.963;"2025-03-19 01:05"
"2025-03-18";"22:30 - 22:45";18800;19160.09;"2025-03-19 01:05"
"2025-03-18";"22:45 - 23:00";18500;18764.607;"2025-03-19 01:05"
"2025-03-18";"23:00 - 23:15";18100;18443.898;"2025-03-19 01:05"
"2025-03-18";"23:15 - 23:30";17800;18164.742;"2025-03-19 01:05"
"2025-03-18";"23:30 - 23:45";17550;17776.016;"2025-03-19 01:05"
"2025-03-18";"23:45 - 24:00";17250;17608.719;"2025-03-19 01:05"
"2025-03-19";"00:00 - 00:15";17200;17360.982;"2025-03-20 01:05"
"2025-03-19";"00:15 - 00:30";17050;17177.805;"2025-03-20 01:05"
"2025-03-19";"00:30 - 00:45";16950;16987.758;"2025-03-20 01:05"
"2025-03-19";"00:45 - 01:00";16800;16877.484;"2025-03-20 01:05"
"2025-03-19";"01:00 - 01:15";16700;16752.441;"2025-03-20 01:05"
"2025-03-19";"01:15 - 01:30";16600;16730.016;"2025-03-20 01:05"
"2025-03-19";"01:30 - 01:45";16550;16703.303;"2025-03-20 01:05"
"2025-03-19";"01:45 - 02:00";16500;16511.686;"2025-03-20 01:05"
"2025-03-19";"02:00 - 02:15";16500;16505.4;"2025-03-20 01:05"
"2025-03-19";"02:15 - 02:30";16500;16652.494;"2025-03-20 01:05"
"2025-03-19";"02:30 - 02:45";16500;16557.771;"2025-03-20 01:05"
"2025-03-19";"02:45 - 03:00";16500;16451.771;"2025-03-20 01:05"
"2025-03-19";"03:00 - 03:15";16500;16627.305;"2025-03-20 01:05"
"2025-03-19";"03:15 - 03:30";16500;16667.05;"2025-03-20 01:05"
"2025-03-19";"03:30 - 03:45";16550;16596.701;"2025-03-20 01:05"
"2025-03-19";"03:45 - 04:00";16650;16709.365;"2025-03-20 01:05"
"2025-03-19";"04:00 - 04:15";16750;17044.28;"2025-03-20 01:05"
"2025-03-19";"04:15 - 04:30";16900;17122.578;"2025-03-20 01:05"
"2025-03-19";"04:30 - 04:45";17050;17201.2;"2025-03-20 01:05"
"2025-03-19";"04:45 - 05:00";17250;17287.35;"2025-03-20 01:05"
"2025-03-19";"05:00 - 05:15";17500;17750.568;"2025-03-20 01:05"
"2025-03-19";"05:15 - 05:30";17750;17636.715;"2025-03-20 01:05"
"2025-03-19";"05:30 - 05:45";18000;18143.68;"2025-03-20 01:05"
"2025-03-19";"05:45 - 06:00";18450;18477.285;"2025-03-20 01:05"
"2025-03-19";"06:00 - 06:15";19600;19737.469;"2025-03-20 01:05"
"2025-03-19";"06:15 - 06:30";20000;20200.107;"2025-03-20 01:05"
"2025-03-19";"06:30 - 06:45";20550;20653.348;"2025-03-20 01:05"
"2025-03-19";"06:45 - 07:00";21050;20851.465;"2025-03-20 01:05"
"2025-03-19";"07:00 - 07:15";21515;21229.572;"2025-03-20 01:05"
"2025-03-19";"07:15 - 07:30";21616;21318.096;"2025-03-20 01:05"
"2025-03-19";"07:30 - 07:45";21716;21218.676;"2025-03-20 01:05"
"2025-03-19";"07:45 - 08:00";21866;21161.752;"2025-03-20 01:05"
"2025-03-19";"08:00 - 08:15";21866;21270.033;"2025-03-20 01:05"
"2025-03-19";"08:15 - 08:30";21867;21372.293;"2025-03-20 01:05"
"2025-03-19";"08:30 - 08:45";21867;21222.55;"2025-03-20 01:05"
"2025-03-19";"08:45 - 09:00";21867;20910.941;"2025-03-20 01:05"
"2025-03-19";"09:00 - 09:15";21817;20727.168;"2025-03-20 01:05"
"2025-03-19";"09:15 - 09:30";21617;20666.201;"2025-03-20 01:05"
"2025-03-19";"09:30 - 09:45";21467;20366.002;"2025-03-20 01:05"
"2025-03-19";"09:45 - 10:00";21304;19609.697;"2025-03-20 01:05"
"2025-03-19";"10:00 - 10:15";21150;18643.883;"2025-03-20 01:05"
"2025-03-19";"10:15 - 10:30";21000;18657.227;"2025-03-20 01:05"
"2025-03-19";"10:30 - 10:45";20950;18558.176;"2025-03-20 01:05"
"2025-03-19";"10:45 - 11:00";20900;18510.389;"2025-03-20 01:05"
"2025-03-19";"11:00 - 11:15";20900;17875.402;"2025-03-20 01:05"
"2025-03-19";"11:15 - 11:30";20900;17687.252;"2025-03-20 01:05"
"2025-03-19";"11:30 - 11:45";20900;17598.215;"2025-03-20 01:05"
"2025-03-19";"11:45 - 12:00";20900;17547.918;"2025-03-20 01:05"
"2025-03-19";"12:00 - 12:15";20900;17599.848;"2025-03-20 01:05"
"2025-03-19";"12:15 - 12:30";20900;17960.498;"2025-03-20 01:05"
"2025-03-19";"12:30 - 12:45";20900;17829.791;"2025-03-20 01:05"
"2025-03-19";"12:45 - 13:00";21000;18053.473;"2025-03-20 01:05"
"2025-03-19";"13:00 - 13:15";21050;18014.398;"2025-03-20 01:05"
"2025-03-19";"13:15 - 13:30";21050;18535.936;"2025-03-20 01:05"
"2025-03-19";"13:30 - 13:45";20850;18095.283;"2025-03-20 01:05"
"2025-03-19";"13:45 - 14:00";20650;17617.936;"2025-03-20 01:05"
"2025-03-19";"14:00 - 14:15";20850;18469.012;"2025-03-20 01:05"
"2025-03-19";"14:15 - 14:30";21000;18734.65;"2025-03-20 01:05"
"2025-03-19";"14:30 - 14:45";21050;19217.225;"2025-03-20 01:05"
"2025-03-19";"14:45 - 15:00";21100;19283.209;"2025-03-20 01:05"
"2025-03-19";"15:00 - 15:15";21100;19906.74;"2025-03-20 01:05"
"2025-03-19";"15:15 - 15:30";21150;20127.78;"2025-03-20 01:05"
"2025-03-19";"15:30 - 15:45";21250;20327.533;"2025-03-20 01:05"
"2025-03-19";"15:45 - 16:00";21300;20286.654;"2025-03-20 01:05"
"2025-03-19";"16:00 - 16:15";21350;20915.469;"2025-03-20 01:05"
"2025-03-19";"16:15 - 16:30";21350;21100.096;"2025-03-20 01:05"
"2025-03-19";"16:30 - 16:45";21400;21426.91;"2025-03-20 01:05"
"2025-03-19";"16:45 - 17:00";21450;21316.598;"2025-03-20 01:05"
"2025-03-19";"17:00 - 17:15";21600;21497.922;"2025-03-20 01:05"
"2025-03-19";"17:15 - 17:30";21800;21414.904;"2025-03-20 01:05"
"2025-03-19";"17:30 - 17:45";22050;21716.84;"2025-03-20 01:05"
"2025-03-19";"17:45 - 18:00";22050;21384.17;"2025-03-20 01:05"
"2025-03-19";"18:00 - 18:15";22200;21632.41;"2025-03-20 01:05"
"2025-03-19";"18:15 - 18:30";22600;22204.197;"2025-03-20 01:05"
"2025-03-19";"18:30 - 18:45";22900;22568.412;"2025-03-20 01:05"
"2025-03-19";"18:45 - 19:00";22850;22614.936;"2025-03-20 01:05"
"2025-03-19";"19:00 - 19:15";22800;22705.793;"2025-03-20 01:05"
"2025-03-19";"19:15 - 19:30";22750;22653.016;"2025-03-20 01:05"
"2025-03-19";"19:30 - 19:45";22700;22494.934;"2025-03-20 01:05"
"2025-03-19";"19:45 - 20:00";22600;22402.035;"2025-03-20 01:05"
"2025-03-19";"20:00 - 20:15";22500;22120.246;"2025-03-20 01:05"
"2025-03-19";"20:15 - 20:30";22350;22095.498;"2025-03-20 01:05"
"2025-03-19";"20:30 - 20:45";22150;21835.408;"2025-03-20 01:05"
"2025-03-19";"20:45 - 21:00";21750;21484.77;"2025-03-20 01:05"
"2025-03-19";"21:00 - 21:15";21350;21138.008;"2025-03-20 01:05"
"2025-03-19";"21:15 - 21:30";20750;20612.068;"2025-03-20 01:05"
"2025-03-19";"21:30 - 21:45";20200;20148.941;"2025-03-20 01:05"
"2025-03-19";"21:45 - 22:00";19650;19389.023;"2025-03-20 01:05"
"2025-03-19";"22:00 - 22:15";19600;19428.207;"2025-03-20 01:05"
"2025-03-19";"22:15 - 22:30";19300;19090.678;"2025-03-20 01:05"
"2025-03-19";"22:30 - 22:45";18950;18841.975;"2025-03-20 01:05"
"2025-03-19";"22:45 - 23:00";18650;18463.375;"2025-03-20 01:05"
"2025-03-19";"23:00 - 23:15";18300;18098.76;"2025-03-20 01:05"
"2025-03-19";"23:15 - 23:30";18050;17879.383;"2025-03-20 01:05"
"2025-03-19";"23:30 - 23:45";17700;17551.771;"2025-03-20 01:05"
"2025-03-19";"23:45 - 24:00";17350;17381.629;"2025-03-20 01:05"
