Doba handlowa;OREB [Jednostka czasu od-do];Prognozowane zapotrzebowanie KSE [MW];Rzeczywiste zapotrzebowanie KSE [MW];Data publikacji
"2024-07-19";"05:45 - 06:00";15500;15320.625;"2025-02-02 19:49"
"2024-07-19";"06:00 - 06:15";16550;16375.513;"2025-02-02 19:49"
"2024-07-19";"06:15 - 06:30";17050;16968.191;"2025-02-02 19:49"
"2024-07-19";"06:30 - 06:45";17500;17245.91;"2025-02-02 19:49"
"2024-07-19";"06:45 - 07:00";18000;17945.51;"2025-02-02 19:49"
"2024-07-19";"07:00 - 07:15";18550;18479.314;"2025-02-02 19:49"
"2024-07-19";"07:15 - 07:30";19000;18718.832;"2025-02-02 19:49"
"2024-07-19";"07:30 - 07:45";19350;18992.14;"2025-02-02 19:49"
"2024-07-19";"07:45 - 08:00";19600;19268.545;"2025-02-02 19:49"
"2024-07-19";"08:00 - 08:15";19850;19514.236;"2025-02-02 19:49"
"2024-07-19";"08:15 - 08:30";20050;19656.68;"2025-02-02 19:49"
"2024-07-19";"08:30 - 08:45";20200;19913.531;"2025-02-02 19:49"
"2024-07-19";"08:45 - 09:00";20350;19871.7;"2025-02-02 19:49"
"2024-07-19";"09:00 - 09:15";20400;19981.463;"2025-02-02 19:49"
"2024-07-19";"09:15 - 09:30";20400;19911.098;"2025-02-02 19:49"
"2024-07-19";"09:30 - 09:45";20400;20067.418;"2025-02-02 19:49"
"2024-07-19";"09:45 - 10:00";20150;19464.572;"2025-02-02 19:49"
"2024-07-19";"10:00 - 10:15";20000;19549.127;"2025-02-02 19:49"
"2024-07-19";"10:15 - 10:30";20050;19604.707;"2025-02-02 19:49"
"2024-07-19";"10:30 - 10:45";20150;19757.193;"2025-02-02 19:49"
"2024-07-19";"10:45 - 11:00";20200;19707.133;"2025-02-02 19:49"
"2024-07-19";"11:00 - 11:15";20300;19653.154;"2025-02-02 19:49"
"2024-07-19";"11:15 - 11:30";20300;19665.164;"2025-02-02 19:49"
"2024-07-19";"11:30 - 11:45";20300;19444.105;"2025-02-02 19:49"
"2024-07-19";"11:45 - 12:00";20350;19584.676;"2025-02-02 19:49"
"2024-07-19";"12:00 - 12:15";20400;19484.678;"2025-02-02 19:49"
"2024-07-19";"12:15 - 12:30";20450;19833.33;"2025-02-02 19:49"
"2024-07-19";"12:30 - 12:45";20550;19759.055;"2025-02-02 19:49"
"2024-07-19";"12:45 - 13:00";20700;19516.055;"2025-02-02 19:49"
"2024-07-19";"13:00 - 13:15";20800;19716.457;"2025-02-02 19:49"
"2024-07-19";"13:15 - 13:30";20750;19508.006;"2025-02-02 19:49"
"2024-07-19";"13:30 - 13:45";20450;19435.877;"2025-02-02 19:49"
"2024-07-19";"13:45 - 14:00";20100;18905.18;"2025-02-02 19:49"
"2024-07-19";"14:00 - 14:15";20100;19059.11;"2025-02-02 19:49"
"2024-07-19";"14:15 - 14:30";20150;19172.193;"2025-02-02 19:49"
"2024-07-19";"14:30 - 14:45";20250;19406.715;"2025-02-02 19:49"
"2024-07-19";"14:45 - 15:00";20250;19398.357;"2025-02-02 19:49"
"2024-07-19";"15:00 - 15:15";20250;19569.969;"2025-02-02 19:49"
"2024-07-19";"15:15 - 15:30";20250;19625.238;"2025-02-02 19:49"
"2024-07-19";"15:30 - 15:45";20250;19663.771;"2025-02-02 19:49"
"2024-07-19";"15:45 - 16:00";20250;19529.996;"2025-02-02 19:49"
"2024-07-19";"16:00 - 16:15";20250;19300.973;"2025-02-02 19:49"
"2024-07-19";"16:15 - 16:30";20300;19487.111;"2025-02-02 19:49"
"2024-07-19";"16:30 - 16:45";20300;19587.734;"2025-02-02 19:49"
"2024-07-19";"16:45 - 17:00";20300;19760.89;"2025-02-02 19:49"
"2024-07-19";"17:00 - 17:15";20300;19920.81;"2025-02-02 19:49"
"2024-07-19";"17:15 - 17:30";20250;19881.102;"2025-02-02 19:49"
"2024-07-19";"17:30 - 17:45";20200;19968.756;"2025-02-02 19:49"
"2024-07-19";"17:45 - 18:00";20150;19671.252;"2025-02-02 19:49"
"2024-07-19";"18:00 - 18:15";20100;19635.7;"2025-02-02 19:49"
"2024-07-19";"18:15 - 18:30";20100;19770.615;"2025-02-02 19:49"
"2024-07-19";"18:30 - 18:45";20100;19772.393;"2025-02-02 19:49"
"2024-07-19";"18:45 - 19:00";20100;19747.035;"2025-02-02 19:49"
"2024-07-19";"19:00 - 19:15";20100;19672.72;"2025-02-02 19:49"
"2024-07-19";"19:15 - 19:30";20100;19892.91;"2025-02-02 19:49"
"2024-07-19";"19:30 - 19:45";20100;19848.371;"2025-02-02 19:49"
"2024-07-19";"19:45 - 20:00";20100;19723.674;"2025-02-02 19:49"
"2024-07-19";"20:00 - 20:15";20100;19674.34;"2025-02-02 19:49"
"2024-07-19";"20:15 - 20:30";20100;19469.268;"2025-02-02 19:49"
"2024-07-19";"20:30 - 20:45";20050;19380.855;"2025-02-02 19:49"
"2024-07-19";"20:45 - 21:00";19800;19391.824;"2025-02-02 19:49"
"2024-07-19";"21:00 - 21:15";19700;19206.658;"2025-02-02 19:49"
"2024-07-19";"21:15 - 21:30";19500;19112.729;"2025-02-02 19:49"
"2024-07-19";"21:30 - 21:45";19250;18766.918;"2025-02-02 19:49"
"2024-07-19";"21:45 - 22:00";18800;18292.21;"2025-02-02 19:49"
"2024-07-19";"22:00 - 22:15";18500;18102.72;"2025-02-02 19:49"
"2024-07-19";"22:15 - 22:30";18250;18058.146;"2025-02-02 19:49"
"2024-07-19";"22:30 - 22:45";18000;17632.365;"2025-02-02 19:49"
"2024-07-19";"22:45 - 23:00";17650;17431.428;"2025-02-02 19:49"
"2024-07-19";"23:00 - 23:15";17300;17004.12;"2025-02-02 19:49"
"2024-07-19";"23:15 - 23:30";16900;16763.748;"2025-02-02 19:49"
"2024-07-19";"23:30 - 23:45";16500;16305.757;"2025-02-02 19:49"
"2024-07-19";"23:45 - 24:00";16150;16075.809;"2025-02-02 19:49"
"2024-07-20";"00:00 - 00:15";15750;15830.18;"2025-02-02 19:49"
"2024-07-20";"00:15 - 00:30";15550;15463.345;"2025-02-02 19:49"
"2024-07-20";"00:30 - 00:45";15350;15316.174;"2025-02-02 19:49"
"2024-07-20";"00:45 - 01:00";15150;15255.954;"2025-02-02 19:49"
"2024-07-20";"01:00 - 01:15";15000;15042.368;"2025-02-02 19:49"
"2024-07-20";"01:15 - 01:30";14850;14781.238;"2025-02-02 19:49"
"2024-07-20";"01:30 - 01:45";14700;14711.689;"2025-02-02 19:49"
"2024-07-20";"01:45 - 02:00";14550;14548.13;"2025-02-02 19:49"
"2024-07-20";"02:00 - 02:15";14500;14392.61;"2025-02-02 19:49"
"2024-07-20";"02:15 - 02:30";14400;14491.753;"2025-02-02 19:49"
"2024-07-20";"02:30 - 02:45";14350;14320.376;"2025-02-02 19:49"
"2024-07-20";"02:45 - 03:00";14350;14476.092;"2025-02-02 19:49"
"2024-07-20";"03:00 - 03:15";14350;14369.573;"2025-02-02 19:49"
"2024-07-20";"03:15 - 03:30";14300;14223.453;"2025-02-02 19:49"
"2024-07-20";"03:30 - 03:45";14250;14428.145;"2025-02-02 19:49"
"2024-07-20";"03:45 - 04:00";14200;14105.766;"2025-02-02 19:49"
"2024-07-20";"04:00 - 04:15";14150;14097.56;"2025-02-02 19:49"
"2024-07-20";"04:15 - 04:30";14100;14037.021;"2025-02-02 19:49"
"2024-07-20";"04:30 - 04:45";14050;13848.121;"2025-02-02 19:49"
"2024-07-20";"04:45 - 05:00";14000;13852.867;"2025-02-02 19:49"
"2024-07-20";"05:00 - 05:15";14000;13868.771;"2025-02-02 19:49"
"2024-07-20";"05:15 - 05:30";14000;13879.272;"2025-02-02 19:49"
"2024-07-20";"05:30 - 05:45";14050;13585.046;"2025-02-02 19:49"
"2024-07-20";"05:45 - 06:00";14200;13956.285;"2025-02-02 19:49"
"2024-07-20";"06:00 - 06:15";14450;14371.776;"2025-02-02 19:49"
"2024-07-20";"06:15 - 06:30";14700;14359.162;"2025-02-02 19:49"
"2024-07-20";"06:30 - 06:45";14950;14831.614;"2025-02-02 19:49"
"2024-07-20";"06:45 - 07:00";15250;15062.833;"2025-02-02 19:49"
"2024-07-20";"07:00 - 07:15";15650;15638.106;"2025-02-02 19:49"
"2024-07-20";"07:15 - 07:30";16000;15805.109;"2025-02-02 19:49"
"2024-07-20";"07:30 - 07:45";16300;16066.225;"2025-02-02 19:49"
"2024-07-20";"07:45 - 08:00";16600;16559.277;"2025-02-02 19:49"
"2024-07-20";"08:00 - 08:15";16850;16717.7;"2025-02-02 19:49"
"2024-07-20";"08:15 - 08:30";17050;16862.156;"2025-02-02 19:49"
"2024-07-20";"08:30 - 08:45";17150;17081.94;"2025-02-02 19:49"
"2024-07-20";"08:45 - 09:00";17300;16949.357;"2025-02-02 19:49"
"2024-07-20";"09:00 - 09:15";17400;16945.328;"2025-02-02 19:49"
"2024-07-20";"09:15 - 09:30";17450;17173.863;"2025-02-02 19:49"
"2024-07-20";"09:30 - 09:45";17500;17166.572;"2025-02-02 19:49"
"2024-07-20";"09:45 - 10:00";17550;17035.512;"2025-02-02 19:49"
"2024-07-20";"10:00 - 10:15";17550;17184.191;"2025-02-02 19:49"
"2024-07-20";"10:15 - 10:30";17550;17477.56;"2025-02-02 19:49"
"2024-07-20";"10:30 - 10:45";17550;17535.854;"2025-02-02 19:49"
"2024-07-20";"10:45 - 11:00";17550;17598.305;"2025-02-02 19:49"
"2024-07-20";"11:00 - 11:15";17550;17727.52;"2025-02-02 19:49"
"2024-07-20";"11:15 - 11:30";17550;17211.543;"2025-02-02 19:49"
"2024-07-20";"11:30 - 11:45";17550;17228.568;"2025-02-02 19:49"
"2024-07-20";"11:45 - 12:00";17550;16868.977;"2025-02-02 19:49"
"2024-07-20";"12:00 - 12:15";17550;16876.408;"2025-02-02 19:49"
"2024-07-20";"12:15 - 12:30";17550;16938.592;"2025-02-02 19:49"
"2024-07-20";"12:30 - 12:45";17550;16801.154;"2025-02-02 19:49"
"2024-07-20";"12:45 - 13:00";17550;17202.61;"2025-02-02 19:49"
"2024-07-20";"13:00 - 13:15";17550;17367.979;"2025-02-02 19:49"
"2024-07-20";"13:15 - 13:30";17550;17232.664;"2025-02-02 19:49"
"2024-07-20";"13:30 - 13:45";17550;17027.61;"2025-02-02 19:49"
"2024-07-20";"13:45 - 14:00";17550;16677.201;"2025-02-02 19:49"
"2024-07-20";"14:00 - 14:15";17550;16567.203;"2025-02-02 19:49"
"2024-07-20";"14:15 - 14:30";17550;16950.043;"2025-02-02 19:49"
"2024-07-20";"14:30 - 14:45";17550;16919.059;"2025-02-02 19:49"
"2024-07-20";"14:45 - 15:00";17550;16757.318;"2025-02-02 19:49"
"2024-07-20";"15:00 - 15:15";17550;16936.13;"2025-02-02 19:49"
"2024-07-20";"15:15 - 15:30";17550;17264.094;"2025-02-02 19:49"
"2024-07-20";"15:30 - 15:45";17550;17205.002;"2025-02-02 19:49"
"2024-07-20";"15:45 - 16:00";17550;17160.895;"2025-02-02 19:49"
"2024-07-20";"16:00 - 16:15";17550;17232.025;"2025-02-02 19:49"
"2024-07-20";"16:15 - 16:30";17550;17419.104;"2025-02-02 19:49"
"2024-07-20";"16:30 - 16:45";17550;17838.85;"2025-02-02 19:49"
"2024-07-20";"16:45 - 17:00";17550;17754.076;"2025-02-02 19:49"
"2024-07-20";"17:00 - 17:15";17550;17777.021;"2025-02-02 19:49"
"2024-07-20";"17:15 - 17:30";17550;17754.137;"2025-02-02 19:49"
"2024-07-20";"17:30 - 17:45";17600;17775.117;"2025-02-02 19:49"
"2024-07-20";"17:45 - 18:00";17650;17905.908;"2025-02-02 19:49"
"2024-07-20";"18:00 - 18:15";17650;17977.281;"2025-02-02 19:49"
"2024-07-20";"18:15 - 18:30";17650;17812.658;"2025-02-02 19:49"
"2024-07-20";"18:30 - 18:45";17650;18202.37;"2025-02-02 19:49"
"2024-07-20";"18:45 - 19:00";17650;17892.484;"2025-02-02 19:49"
"2024-07-20";"19:00 - 19:15";17650;17671.355;"2025-02-02 19:49"
"2024-07-20";"19:15 - 19:30";17650;17735.893;"2025-02-02 19:49"
"2024-07-20";"19:30 - 19:45";17650;17679.088;"2025-02-02 19:49"
"2024-07-20";"19:45 - 20:00";17650;17436.812;"2025-02-02 19:49"
"2024-07-20";"20:00 - 20:15";17550;17383.09;"2025-02-02 19:49"
"2024-07-20";"20:15 - 20:30";17350;17304.719;"2025-02-02 19:49"
"2024-07-20";"20:30 - 20:45";17250;17135.71;"2025-02-02 19:49"
"2024-07-20";"20:45 - 21:00";17050;17104.877;"2025-02-02 19:49"
"2024-07-20";"21:00 - 21:15";16900;17004.969;"2025-02-02 19:49"
"2024-07-20";"21:15 - 21:30";16900;17004.537;"2025-02-02 19:49"
"2024-07-20";"21:30 - 21:45";16850;16808.61;"2025-02-02 19:49"
"2024-07-20";"21:45 - 22:00";16650;16728.766;"2025-02-02 19:49"
"2024-07-20";"22:00 - 22:15";16500;16313.982;"2025-02-02 19:49"
"2024-07-20";"22:15 - 22:30";16300;16154.093;"2025-02-02 19:49"
"2024-07-20";"22:30 - 22:45";16000;15923.99;"2025-02-02 19:49"
"2024-07-20";"22:45 - 23:00";15650;15701.971;"2025-02-02 19:49"
"2024-07-20";"23:00 - 23:15";15350;15342.862;"2025-02-02 19:49"
"2024-07-20";"23:15 - 23:30";15050;14976.58;"2025-02-02 19:49"
"2024-07-20";"23:30 - 23:45";14700;14751.579;"2025-02-02 19:49"
"2024-07-20";"23:45 - 24:00";14350;14364.903;"2025-02-02 19:49"
"2024-07-21";"00:00 - 00:15";14250;14152.211;"2025-02-02 19:49"
"2024-07-21";"00:15 - 00:30";14050;13999.87;"2025-02-02 19:49"
"2024-07-21";"00:30 - 00:45";13950;13716.892;"2025-02-02 19:49"
"2024-07-21";"00:45 - 01:00";13850;13646.284;"2025-02-02 19:49"
"2024-07-21";"01:00 - 01:15";13700;13555.76;"2025-02-02 19:49"
"2024-07-21";"01:15 - 01:30";13550;13378.442;"2025-02-02 19:49"
"2024-07-21";"01:30 - 01:45";13400;13193.416;"2025-02-02 19:49"
"2024-07-21";"01:45 - 02:00";13300;13017.947;"2025-02-02 19:49"
"2024-07-21";"02:00 - 02:15";13200;13104.634;"2025-02-02 19:49"
"2024-07-21";"02:15 - 02:30";13100;12849.294;"2025-02-02 19:49"
"2024-07-21";"02:30 - 02:45";13050;12882.657;"2025-02-02 19:49"
"2024-07-21";"02:45 - 03:00";13000;12812.275;"2025-02-02 19:49"
"2024-07-21";"03:00 - 03:15";12950;12705.751;"2025-02-02 19:49"
"2024-07-21";"03:15 - 03:30";12900;12758.496;"2025-02-02 19:49"
"2024-07-21";"03:30 - 03:45";12750;12558.049;"2025-02-02 19:49"
"2024-07-21";"03:45 - 04:00";12600;12485.055;"2025-02-02 19:49"
"2024-07-21";"04:00 - 04:15";12550;12599.111;"2025-02-02 19:49"
"2024-07-21";"04:15 - 04:30";12500;12383.152;"2025-02-02 19:49"
"2024-07-21";"04:30 - 04:45";12450;12337.403;"2025-02-02 19:49"
"2024-07-21";"04:45 - 05:00";12450;12147.534;"2025-02-02 19:49"
"2024-07-21";"05:00 - 05:15";12450;12133.029;"2025-02-02 19:49"
"2024-07-21";"05:15 - 05:30";12500;12159.794;"2025-02-02 19:49"
"2024-07-21";"05:30 - 05:45";12600;12139.004;"2025-02-02 19:49"
"2024-07-21";"05:45 - 06:00";12700;12335.276;"2025-02-02 19:49"
"2024-07-21";"06:00 - 06:15";12850;12495.609;"2025-02-02 19:49"
"2024-07-21";"06:15 - 06:30";13000;12614.275;"2025-02-02 19:49"
"2024-07-21";"06:30 - 06:45";13200;12978.402;"2025-02-02 19:49"
"2024-07-21";"06:45 - 07:00";13400;13112.183;"2025-02-02 19:49"
"2024-07-21";"07:00 - 07:15";13550;13373.692;"2025-02-02 19:49"
"2024-07-21";"07:15 - 07:30";13700;13675.326;"2025-02-02 19:49"
"2024-07-21";"07:30 - 07:45";13950;13728.54;"2025-02-02 19:49"
"2024-07-21";"07:45 - 08:00";14150;14106.318;"2025-02-02 19:49"
"2024-07-21";"08:00 - 08:15";14350;14198.938;"2025-02-02 19:49"
"2024-07-21";"08:15 - 08:30";14550;14452.614;"2025-02-02 19:49"
"2024-07-21";"08:30 - 08:45";14800;14622.158;"2025-02-02 19:49"
"2024-07-21";"08:45 - 09:00";15050;14624.703;"2025-02-02 19:49"
"2024-07-21";"09:00 - 09:15";15200;14615.993;"2025-02-02 19:49"
"2024-07-21";"09:15 - 09:30";15300;14848.749;"2025-02-02 19:49"
"2024-07-21";"09:30 - 09:45";15400;14732.094;"2025-02-02 19:49"
"2024-07-21";"09:45 - 10:00";15500;14749.526;"2025-02-02 19:49"
"2024-07-21";"10:00 - 10:15";15600;14790.796;"2025-02-02 19:49"
"2024-07-21";"10:15 - 10:30";15700;14907.699;"2025-02-02 19:49"
"2024-07-21";"10:30 - 10:45";15800;15060.396;"2025-02-02 19:49"
"2024-07-21";"10:45 - 11:00";15850;15405.629;"2025-02-02 19:49"
"2024-07-21";"11:00 - 11:15";15900;15287.518;"2025-02-02 19:49"
"2024-07-21";"11:15 - 11:30";15950;15399.778;"2025-02-02 19:49"
"2024-07-21";"11:30 - 11:45";16000;14965.011;"2025-02-02 19:49"
"2024-07-21";"11:45 - 12:00";16000;15634.379;"2025-02-02 19:49"
"2024-07-21";"12:00 - 12:15";16000;15663.178;"2025-02-02 19:49"
"2024-07-21";"12:15 - 12:30";16000;15602.834;"2025-02-02 19:49"
"2024-07-21";"12:30 - 12:45";16000;15428.477;"2025-02-02 19:49"
"2024-07-21";"12:45 - 13:00";16000;15544.791;"2025-02-02 19:49"
"2024-07-21";"13:00 - 13:15";16000;15422.887;"2025-02-02 19:49"
"2024-07-21";"13:15 - 13:30";16000;15103.865;"2025-02-02 19:49"
"2024-07-21";"13:30 - 13:45";16000;15141.197;"2025-02-02 19:49"
"2024-07-21";"13:45 - 14:00";16000;15311.984;"2025-02-02 19:49"
"2024-07-21";"14:00 - 14:15";16000;15434.531;"2025-02-02 19:49"
"2024-07-21";"14:15 - 14:30";16000;15281.815;"2025-02-02 19:49"
"2024-07-21";"14:30 - 14:45";16000;15045.296;"2025-02-02 19:49"
"2024-07-21";"14:45 - 15:00";16000;14914.033;"2025-02-02 19:49"
"2024-07-21";"15:00 - 15:15";16000;14519.587;"2025-02-02 19:49"
"2024-07-21";"15:15 - 15:30";16050;14983.201;"2025-02-02 19:49"
"2024-07-21";"15:30 - 15:45";16100;14851.585;"2025-02-02 19:49"
"2024-07-21";"15:45 - 16:00";16150;15290.597;"2025-02-02 19:49"
"2024-07-21";"16:00 - 16:15";16200;15233.173;"2025-02-02 19:49"
"2024-07-21";"16:15 - 16:30";16250;15207.612;"2025-02-02 19:49"
"2024-07-21";"16:30 - 16:45";16300;15664.003;"2025-02-02 19:49"
"2024-07-21";"16:45 - 17:00";16350;15843.887;"2025-02-02 19:49"
"2024-07-21";"17:00 - 17:15";16400;16270.104;"2025-02-02 19:49"
"2024-07-21";"17:15 - 17:30";16450;16188.476;"2025-02-02 19:49"
"2024-07-21";"17:30 - 17:45";16550;16548.785;"2025-02-02 19:49"
"2024-07-21";"17:45 - 18:00";16650;16688.87;"2025-02-02 19:49"
"2024-07-21";"18:00 - 18:15";16800;16598.256;"2025-02-02 19:49"
"2024-07-21";"18:15 - 18:30";16900;17171.064;"2025-02-02 19:49"
"2024-07-21";"18:30 - 18:45";17050;17399.54;"2025-02-02 19:49"
"2024-07-21";"18:45 - 19:00";17150;17214.953;"2025-02-02 19:49"
"2024-07-21";"19:00 - 19:15";17200;17323.424;"2025-02-02 19:49"
"2024-07-21";"19:15 - 19:30";17200;17178.283;"2025-02-02 19:49"
"2024-07-21";"19:30 - 19:45";17200;17331.217;"2025-02-02 19:49"
"2024-07-21";"19:45 - 20:00";17200;16904.31;"2025-02-02 19:49"
"2024-07-21";"20:00 - 20:15";17200;16919.14;"2025-02-02 19:49"
"2024-07-21";"20:15 - 20:30";17200;16885.717;"2025-02-02 19:49"
"2024-07-21";"20:30 - 20:45";17200;16660.16;"2025-02-02 19:49"
"2024-07-21";"20:45 - 21:00";17200;16900.107;"2025-02-02 19:49"
"2024-07-21";"21:00 - 21:15";17150;16691.28;"2025-02-02 19:49"
"2024-07-21";"21:15 - 21:30";17100;16846.191;"2025-02-02 19:49"
"2024-07-21";"21:30 - 21:45";17050;16781.92;"2025-02-02 19:49"
"2024-07-21";"21:45 - 22:00";16900;16712.266;"2025-02-02 19:49"
"2024-07-21";"22:00 - 22:15";16600;16506.275;"2025-02-02 19:49"
"2024-07-21";"22:15 - 22:30";16350;16066.633;"2025-02-02 19:49"
"2024-07-21";"22:30 - 22:45";16050;15746.801;"2025-02-02 19:49"
"2024-07-21";"22:45 - 23:00";15750;15465.599;"2025-02-02 19:49"
"2024-07-21";"23:00 - 23:15";15450;15053.311;"2025-02-02 19:49"
"2024-07-21";"23:15 - 23:30";15200;14699.325;"2025-02-02 19:49"
"2024-07-21";"23:30 - 23:45";14900;14518.09;"2025-02-02 19:49"
"2024-07-21";"23:45 - 24:00";14550;14237.794;"2025-02-02 19:49"
"2024-07-22";"00:00 - 00:15";14350;13895.742;"2025-02-02 19:49"
"2024-07-22";"00:15 - 00:30";14200;13733.869;"2025-02-02 19:49"
"2024-07-22";"00:30 - 00:45";14050;13658.345;"2025-02-02 19:49"
"2024-07-22";"00:45 - 01:00";13900;13413.297;"2025-02-02 19:49"
"2024-07-22";"01:00 - 01:15";13800;13227.636;"2025-02-02 19:49"
"2024-07-22";"01:15 - 01:30";13700;13272.968;"2025-02-02 19:49"
"2024-07-22";"01:30 - 01:45";13650;13100.861;"2025-02-02 19:49"
"2024-07-22";"01:45 - 02:00";13550;13055.779;"2025-02-02 19:49"
"2024-07-22";"02:00 - 02:15";13500;13051.932;"2025-02-02 19:49"
"2024-07-22";"02:15 - 02:30";13450;12908.219;"2025-02-02 19:49"
"2024-07-22";"02:30 - 02:45";13400;12992.094;"2025-02-02 19:49"
"2024-07-22";"02:45 - 03:00";13400;12879.262;"2025-02-02 19:49"
"2024-07-22";"03:00 - 03:15";13400;12966.118;"2025-02-02 19:49"
"2024-07-22";"03:15 - 03:30";13400;12905.084;"2025-02-02 19:49"
"2024-07-22";"03:30 - 03:45";13450;13076.817;"2025-02-02 19:49"
"2024-07-22";"03:45 - 04:00";13500;12895.801;"2025-02-02 19:49"
"2024-07-22";"04:00 - 04:15";13550;13061.425;"2025-02-02 19:49"
"2024-07-22";"04:15 - 04:30";13600;13010.979;"2025-02-02 19:49"
"2024-07-22";"04:30 - 04:45";13700;13092.009;"2025-02-02 19:49"
"2024-07-22";"04:45 - 05:00";13900;13010.148;"2025-02-02 19:49"
"2024-07-22";"05:00 - 05:15";14200;13344.031;"2025-02-02 19:49"
"2024-07-22";"05:15 - 05:30";14500;13467.987;"2025-02-02 19:49"
"2024-07-22";"05:30 - 05:45";14850;13955.163;"2025-02-02 19:49"
"2024-07-22";"05:45 - 06:00";15600;14529.881;"2025-02-02 19:49"
"2024-07-22";"06:00 - 06:15";16450;15711.031;"2025-02-02 19:49"
"2024-07-22";"06:15 - 06:30";17050;16343.534;"2025-02-02 19:49"
"2024-07-22";"06:30 - 06:45";17650;17067.64;"2025-02-02 19:49"
"2024-07-22";"06:45 - 07:00";18200;17463.016;"2025-02-02 19:49"
"2024-07-22";"07:00 - 07:15";18850;18261.814;"2025-02-02 19:49"
"2024-07-22";"07:15 - 07:30";19300;18515.09;"2025-02-02 19:49"
"2024-07-22";"07:30 - 07:45";19650;18940.928;"2025-02-02 19:49"
"2024-07-22";"07:45 - 08:00";20000;19143.764;"2025-02-02 19:49"
"2024-07-22";"08:00 - 08:15";20300;19582.107;"2025-02-02 19:49"
"2024-07-22";"08:15 - 08:30";20500;19768.139;"2025-02-02 19:49"
"2024-07-22";"08:30 - 08:45";20650;19858.188;"2025-02-02 19:49"
"2024-07-22";"08:45 - 09:00";20800;20014.102;"2025-02-02 19:49"
"2024-07-22";"09:00 - 09:15";20850;20161.299;"2025-02-02 19:49"
"2024-07-22";"09:15 - 09:30";20900;20157.346;"2025-02-02 19:49"
"2024-07-22";"09:30 - 09:45";20900;20167.764;"2025-02-02 19:49"
"2024-07-22";"09:45 - 10:00";20750;20057.543;"2025-02-02 19:49"
"2024-07-22";"10:00 - 10:15";20550;19972.52;"2025-02-02 19:49"
"2024-07-22";"10:15 - 10:30";20750;20383.602;"2025-02-02 19:49"
"2024-07-22";"10:30 - 10:45";20900;20400.514;"2025-02-02 19:49"
"2024-07-22";"10:45 - 11:00";21000;20565.234;"2025-02-02 19:49"
"2024-07-22";"11:00 - 11:15";20950;20482.973;"2025-02-02 19:49"
"2024-07-22";"11:15 - 11:30";21050;20392.588;"2025-02-02 19:49"
"2024-07-22";"11:30 - 11:45";21050;20408.094;"2025-02-02 19:49"
"2024-07-22";"11:45 - 12:00";21050;20461.188;"2025-02-02 19:49"
"2024-07-22";"12:00 - 12:15";21200;20471.828;"2025-02-02 19:49"
"2024-07-22";"12:15 - 12:30";21250;20326.094;"2025-02-02 19:49"
"2024-07-22";"12:30 - 12:45";21250;20366.83;"2025-02-02 19:49"
"2024-07-22";"12:45 - 13:00";21300;20335.572;"2025-02-02 19:49"
"2024-07-22";"13:00 - 13:15";21500;20319.877;"2025-02-02 19:49"
"2024-07-22";"13:15 - 13:30";21400;20356.127;"2025-02-02 19:49"
"2024-07-22";"13:30 - 13:45";21200;20348.967;"2025-02-02 19:49"
"2024-07-22";"13:45 - 14:00";21000;19921.55;"2025-02-02 19:49"
"2024-07-22";"14:00 - 14:15";21050;19911.492;"2025-02-02 19:49"
"2024-07-22";"14:15 - 14:30";21200;20004.807;"2025-02-02 19:49"
