"349190600","BIELSKO-BIA£A                 ","2025","01","18",4.9,,-4.3,,-0.4,,-8.3,,,"9",,8,,2.5,,8.0,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","11",,,"9",,"8"
"349190600","BIELSKO-BIA£A                 ","2025","01","19",7.1,,-4.5,,0.1,,-8.6,,,"9",,7,,2.7,,8.1,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","12",,,"9",,"8"
"349190600","BIELSKO-BIA£A                 ","2025","01","20",3.3,,-4.4,,-1.2,,-8.0,,,"9",,7,,2.7,,6.9,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","12",,,"9",,"8"
"349190600","BIELSKO-BIA£A                 ","2025","01","21",0.4,,-3.6,,-1.5,,-6.1,,,"9",,7,,2.6,,0.7,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","12",,,"9",,"8"
"349190600","BIELSKO-BIA£A                 ","2025","01","22",4.4,,-2.3,,-0.2,,-7.3,,,"9",,7,,2.4,,4.2,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","11",,,"9",,"8"
"349190600","BIELSKO-BIA£A                 ","2025","01","23",6.7,,-5.9,,-0.2,,-9.6,,0.0,,"W",7,,2.4,,5.9,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","13",,,"9",,"8"
"349190600","BIELSKO-BIA£A                 ","2025","01","24",6.2,,1.4,,3.4,,-3.3,,,"9",,6,,2.8,,6.8,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","13",,,"9",,"8"
"349190600","BIELSKO-BIA£A                 ","2025","01","25",12.0,,1.5,,8.1,,-3.0,,,"9",,5,,3.0,,1.8,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R",,"9",,"9",,"8"
"349190600","BIELSKO-BIA£A                 ","2025","01","26",11.6,,4.7,,8.5,,1.8,,,"9",,,"9",,"9",6.4,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8","R",,"9",,"9",,"8"
"349190600","BIELSKO-BIA£A                 ","2025","01","27",12.0,,5.5,,9.3,,3.9,,,"9",,,"9",,"9",7.4,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8","R",,"9",,"9",,"8"
"349190600","BIELSKO-BIA£A                 ","2025","01","28",14.9,,7.0,,11.4,,1.9,,0.3,,"W",,"9",,"9",4.4,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8","R",,"9",,"9",,"8"
"349190600","BIELSKO-BIA£A                 ","2025","01","29",13.9,,4.1,,7.1,,0.5,,,"9",,,"9",,"9",4.9,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8","R",,"9",,"9",,"8"
"349190600","BIELSKO-BIA£A                 ","2025","01","30",12.8,,3.3,,7.4,,-0.7,,,"9",,,"9",,"9",8.8,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8","R",,"9",,"9",,"8"
"349190600","BIELSKO-BIA£A                 ","2025","01","31",9.6,,1.3,,4.1,,-1.3,,0.8,,"W",,"9",,"9",1.8,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8","R",,"9",,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","01",11.9,,-6.4,,3.8,,-9.5,,,"9",,5,,1.6,,6.1,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","10",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","02",10.4,,5.0,,7.3,,3.6,,4.3,,"S",4,,,"9",3.6,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","08",,"04",,,"8"
"349190625","ZAKOPANE                      ","2025","01","03",5.3,,-3.9,,-3.2,,-7.0,,2.9,,"S",10,,1.5,,,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","08",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","04",-2.8,,-8.7,,-6.4,,-13.1,,0.5,,"S",18,,1.1,,0.5,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","Z","07",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","05",-1.8,,-13.3,,-7.6,,-18.2,,1.8,,"S",18,,0.8,,1.3,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","07",,,"9",,"8"
"349190625","ZAKOPANE                      ","2025","01","06",5.0,,-4.5,,-0.4,,-5.6,,,"9",,16,,1.2,,3.0,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",1,,,"8","R","05",,,"9",,"8"
