Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20230822;4;15487;15696,238
20230822;5;15741;15905,938
20230822;6;16794;16216,213
20230822;7;19417;18267,250
20230822;8;20938;20288,050
20230822;9;21631;21226,550
20230822;10;21571;21240,438
20230822;11;21644;21086,425
20230822;12;21810;21225,913
20230822;13;21873;21169,125
20230822;14;21978;21315,238
20230822;15;21847;21290,363
20230822;16;21849;21718,900
20230822;17;21942;21987,388
20230822;18;22007;21881,388
20230822;19;21962;21675,200
20230822;20;22041;21864,525
20230822;21;22393;22321,963
20230822;22;21743;21156,463
20230822;23;19646;19427,013
20230822;24;18246;17953,700
20230823;1;16695;16832,300
20230823;2;16000;16183,763
20230823;3;15605;15837,950
20230823;4;15558;15845,800
20230823;5;15810;16033,138
20230823;6;16912;16339,500
20230823;7;19535;18295,063
20230823;8;21051;20182,563
20230823;9;21620;21268,613
20230823;10;21540;21458,600
20230823;11;21405;21051,763
20230823;12;21565;21166,963
20230823;13;21623;21279,200
20230823;14;21742;21169,163
20230823;15;21607;21138,250
20230823;16;21610;21388,975
20230823;17;21714;21454,525
20230823;18;21793;21415,500
20230823;19;21757;21438,875
20230823;20;21845;21749,825
20230823;21;22204;22239,988
20230823;22;21556;20956,650
20230823;23;19558;19199,638
20230823;24;18258;17694,850
20230824;1;16714;16617,800
20230824;2;16010;15990,538
20230824;3;15605;15546,288
20230824;4;15549;15530,225
20230824;5;15793;15795,963
20230824;6;16888;16155,000
20230824;7;19509;18223,875
20230824;8;21027;20150,813
20230824;9;21605;21118,000
20230824;10;21521;21311,488
20230824;11;21380;20981,813
20230824;12;21549;21000,075
20230824;13;21635;21266,263
20230824;14;21769;21159,338
20230824;15;21635;20960,363
20230824;16;21653;21200,438
20230824;17;21751;21307,050
20230824;18;21817;21531,925
20230824;19;21784;21567,225
20230824;20;21871;21840,525
20230824;21;22218;22353,700
20230824;22;21552;21083,113
20230824;23;19536;19174,088
20230824;24;18212;17665,188
20230825;1;16788;16385,488
20230825;2;16072;15731,050
20230825;3;15699;15417,650
20230825;4;15624;15322,350
20230825;5;15858;15732,675
20230825;6;16849;16007,100
20230825;7;19371;18074,350
20230825;8;20874;20097,675
20230825;9;21512;21389,950
20230825;10;21448;21745,213
20230825;11;21466;21761,288
20230825;12;21528;22022,375
20230825;13;21672;21997,400
20230825;14;21781;21890,425
20230825;15;21716;21612,975
20230825;16;21811;21585,938
20230825;17;22002;21807,588
20230825;18;22183;21791,500
20230825;19;22014;21668,388
20230825;20;22418;21833,100
20230825;21;22468;21990,600
20230825;22;21611;20645,575
20230825;23;19509;18987,700
20230825;24;18214;17682,663
20230826;1;16344;16643,663
20230826;2;15682;15929,475
20230826;3;15219;15481,275
20230826;4;15012;15231,088
20230826;5;14814;15278,725
20230826;6;14524;15111,488
20230826;7;15757;15742,850
20230826;8;16951;17095,200
20230826;9;18000;18184,788
20230826;10;18211;18919,375
20230826;11;18238;19135,313
20230826;12;18282;19067,488
20230826;13;18469;19310,663
20230826;14;18605;19228,413
20230826;15;18353;18912,688
20230826;16;18403;18602,825
20230826;17;18524;18301,100
20230826;18;18568;18258,875
20230826;19;18559;18062,900
20230826;20;19241;18457,213
20230826;21;19349;18772,413
20230826;22;18554;17798,850
20230826;23;17310;16594,325
20230826;24;15914;15502,463
20230827;1;14713;14499,375
20230827;2;13961;13923,225
20230827;3;13559;13477,175
20230827;4;13312;13337,750
20230827;5;13213;13309,563
20230827;6;12913;13102,963
20230827;7;13549;13408,975
20230827;8;14532;14157,363
20230827;9;15472;15064,613
20230827;10;15886;15795,150
20230827;11;16025;16475,038
20230827;12;16236;16573,200
20230827;13;16284;16824,788
20230827;14;16105;16969,363
20230827;15;16022;16816,500
20230827;16;15849;16706,275
20230827;17;15918;16755,825
20230827;18;16224;17139,763
20230827;19;16706;17407,575
20230827;20;17532;17927,025
20230827;21;17811;18248,650
20230827;22;17396;17310,950
20230827;23;16491;16472,338
20230827;24;15232;15318,600
20230828;1;13700;14434,538
20230828;2;13140;14002,250
20230828;3;12880;13812,338
20230828;4;12919;13771,225
20230828;5;13360;14130,363
20230828;6;14957;14687,950
20230828;7;17590;17292,013
20230828;8;19147;19425,575
20230828;9;20175;20698,613
20230828;10;20249;21221,525
20230828;11;20450;21370,475
20230828;12;20442;21674,325
20230828;13;20672;21700,113
20230828;14;20824;21699,663
20230828;15;20677;21658,975
20230828;16;20786;21321,338
20230828;17;20804;21183,138
20230828;18;20661;20918,013
20230828;19;20500;20868,425
20230828;20;20931;21510,675
20230828;21;21160;21809,288
20230828;22;20237;20318,638
20230828;23;18575;18469,688
20230828;24;17217;17049,025
20230829;1;15595;16093,450
20230829;2;14981;15603,963
20230829;3;14620;15171,150
20230829;4;14710;15113,625
20230829;5;14902;15478,950
20230829;6;16145;15889,875
20230829;7;18578;17976,788
20230829;8;20043;19908,938
20230829;9;20497;21070,625
20230829;10;20447;21566,963
20230829;11;20357;21428,688
20230829;12;20515;21809,163
20230829;13;20535;22222,713
20230829;14;20556;22210,725
20230829;15;20327;22116,950
20230829;16;20440;22183,388
20230829;17;20477;22026,825
20230829;18;20409;21767,375
20230829;19;20608;21554,438
20230829;20;21404;21980,925
20230829;21;21613;22086,463
20230829;22;20764;20429,863
20230829;23;18867;18746,475
20230829;24;17518;17553,988
20230830;1;15969;16474,975
20230830;2;15220;15901,738
20230830;3;14774;15550,025
20230830;4;14884;15548,550
20230830;5;15144;15644,275
20230830;6;16096;16135,813
20230830;7;18834;18232,938
20230830;8;20345;20256,925
20230830;9;20999;21476,263
20230830;10;21144;21888,713
20230830;11;21078;22025,038
20230830;12;21136;22484,988
20230830;13;21202;22407,238
20230830;14;21282;22145,288
20230830;15;20842;21708,263
20230830;16;20782;21551,538
20230830;17;20760;21206,863
20230830;18;20505;21040,800
20230830;19;20688;21054,588
20230830;20;21483;21375,250
20230830;21;21783;21701,063
20230830;22;20932;20288,838
20230830;23;19034;18672,950
20230830;24;17685;17460,900
20230831;1;16192;16377,775
20230831;2;15493;15844,825
20230831;3;15044;15430,363
20230831;4;15042;15380,563
20230831;5;15491;15541,175
20230831;6;16291;16035,525
20230831;7;19129;18008,763
20230831;8;20603;19904,850
20230831;9;21239;20873,425
20230831;10;21303;21105,588
20230831;11;21241;20728,288
20230831;12;21274;20859,313
20230831;13;21220;20720,275
20230831;14;21284;20561,125
20230831;15;20951;20177,513
20230831;16;20622;20388,563
20230831;17;20625;20411,850
20230831;18;20393;20356,238
20230831;19;20663;20286,038
20230831;20;21612;20822,613
20230831;21;21750;21157,838
20230831;22;20829;19663,188
20230831;23;18860;18028,675
20230831;24;17387;16773,563
20230901;1;16176;15752,800
20230901;2;15461;15048,800
20230901;3;15000;14742,188
20230901;4;14994;14813,688
20230901;5;15441;15098,025
20230901;6;16137;15572,850
20230901;7;18854;17382,000
20230901;8;20291;19295,838
20230901;9;20843;20205,363
20230901;10;20843;20223,475
20230901;11;20861;19814,350
20230901;12;20849;19760,863
20230901;13;20859;19774,638
20230901;14;20979;19723,838
20230901;15;20735;19629,513
20230901;16;20519;19832,363
20230901;17;20595;20035,075
20230901;18;20451;20203,863
20230901;19;20780;20129,725
20230901;20;21713;20623,600
20230901;21;21822;20975,688
20230901;22;20925;19446,375
20230901;23;18932;17911,050
20230901;24;17483;16761,988
20230902;1;16112;15718,363
20230902;2;15465;15054,963
20230902;3;14967;14697,125
20230902;4;14866;14584,413
20230902;5;14917;14685,813
20230902;6;14773;14594,363
20230902;7;15764;15002,863
20230902;8;17047;16128,950
20230902;9;18041;17417,100
20230902;10;18365;17908,888
20230902;11;18539;17729,313
20230902;12;18514;17570,975
20230902;13;18317;17587,750
20230902;14;18339;17219,825
20230902;15;17925;16973,500
20230902;16;17789;16778,063
20230902;17;17655;17227,925
20230902;18;17836;17508,000
20230902;19;17746;17676,475
20230902;20;18814;18010,863
20230902;21;18865;18294,763
20230902;22;18064;17200,275
20230902;23;16666;16251,538
20230902;24;15565;15189,700
20230903;1;14301;14150,713
20230903;2;13699;13573,838
20230903;3;13243;13216,450
20230903;4;12986;12959,413
20230903;5;12981;12965,500
20230903;6;12981;12892,675
20230903;7;13414;12956,813
20230903;8;14359;13532,800
20230903;9;15169;14402,163
20230903;10;15706;15258,688
20230903;11;15870;15569,188
20230903;12;15974;15295,413
20230903;13;15891;15280,850
20230903;14;15833;15331,988
20230903;15;15624;15071,825
20230903;16;15445;15279,663
20230903;17;15640;15245,900
20230903;18;15924;15403,713
20230903;19;16687;15922,113
20230903;20;17853;17016,975
20230903;21;17964;17443,288
20230903;22;17335;16560,425
20230903;23;16406;15582,925
20230903;24;15365;14368,138
20230904;1;14505;13690,000
20230904;2;14060;13304,988
20230904;3;13711;13285,300
20230904;4;13811;13345,550
20230904;5;14266;13748,463
20230904;6;15672;14500,788
20230904;7;18859;17108,813
20230904;8;20497;19297,600
20230904;9;20991;20081,188
20230904;10;20865;19837,563
20230904;11;20744;19446,688
20230904;12;20818;19611,475
20230904;13;20827;19496,450
20230904;14;20984;19602,213
20230904;15;20593;19661,188
20230904;16;20702;19964,775
20230904;17;20715;20319,113
20230904;18;20791;20460,475
20230904;19;20952;20649,563
20230904;20;21966;21418,550
20230904;21;22067;21787,563
20230904;22;21015;20106,600
20230904;23;19064;18220,525
20230904;24;17612;16835,475
20230905;1;16308;15861,113
20230905;2;15504;15327,050
20230905;3;15150;14994,413
20230905;4;15195;14906,525
20230905;5;15590;15198,125
20230905;6;16487;15925,163
20230905;7;19362;18162,050
20230905;8;20606;19950,813
20230905;9;21305;20721,525
20230905;10;21117;20612,350
20230905;11;21028;20011,463
20230905;12;21132;19839,200
20230905;13;21201;19868,188
20230905;14;21385;19818,063
20230905;15;21172;19670,625
20230905;16;21257;20347,300
20230905;17;21328;20799,788
20230905;18;21271;20932,725
20230905;19;21339;20946,500
20230905;20;22341;21573,825
20230905;21;22277;21778,250
20230905;22;21063;19971,625
20230905;23;19057;18094,963
20230905;24;17755;16706,075
20230906;1;16120;15708,588
20230906;2;15385;15110,050
20230906;3;15048;14903,600
20230906;4;15062;14927,363
20230906;5;15629;15243,950
20230906;6;16545;16016,538
20230906;7;19389;18297,525
20230906;8;20598;20113,950
20230906;9;21042;20974,588
20230906;10;20834;20870,588
20230906;11;20574;20346,825
20230906;12;20619;20261,063
20230906;13;20573;20400,325
20230906;14;20598;20282,588
20230906;15;20531;20381,313
20230906;16;20765;20770,138
20230906;17;20952;20999,338
20230906;18;21112;21254,950
20230906;19;21341;21259,300
20230906;20;22339;22039,650
20230906;21;22274;22199,138
20230906;22;21165;20341,100
20230906;23;19164;18512,725
20230906;24;17864;17216,638
20230907;1;16213;16066,513
20230907;2;15466;15492,775
20230907;3;15120;15227,500
20230907;4;15123;15200,000
20230907;5;15625;15549,288
20230907;6;16575;16196,575
20230907;7;19608;18357,925
20230907;8;20666;20301,475
20230907;9;21018;21187,288
20230907;10;20827;21034,738
20230907;11;20380;20538,700
20230907;12;20328;20425,538
20230907;13;20486;20579,913
20230907;14;20613;20534,725
20230907;15;20598;20352,950
20230907;16;20732;20816,488
20230907;17;21110;21151,525
20230907;18;21308;21432,188
20230907;19;21522;21212,000
20230907;20;22455;21995,438
20230907;21;22421;22059,113
20230907;22;21099;20250,975
20230907;23;18894;18451,688
20230907;24;17541;16983,813
20230908;1;16171;16001,675
20230908;2;15432;15483,425
20230908;3;15093;15124,550
20230908;4;15103;15135,475
20230908;5;15612;15433,400
20230908;6;16771;16185,475
20230908;7;19709;18338,113
20230908;8;20964;20369,125
20230908;9;21359;21255,100
20230908;10;21168;21173,525
20230908;11;20618;20682,775
20230908;12;20411;20562,850
20230908;13;20566;20614,338
20230908;14;20642;20610,188
20230908;15;20575;20512,825
20230908;16;20911;21098,925
20230908;17;21155;21290,638
20230908;18;21372;21471,750
20230908;19;21553;21344,213
20230908;20;22494;21868,163
20230908;21;22476;21820,750
20230908;22;21165;20031,025
20230908;23;18967;18369,475
20230908;24;17621;17112,963
20230909;1;16637;16009,800
20230909;2;16041;15446,888
20230909;3;15595;15083,088
20230909;4;15347;14933,288
20230909;5;15343;15041,488
20230909;6;15237;14972,425
20230909;7;16415;15567,813
20230909;8;17675;16732,375
20230909;9;18571;17791,650
20230909;10;18945;18271,250
20230909;11;18867;18239,575
20230909;12;18766;18193,850
20230909;13;18814;17978,900
20230909;14;18793;17957,750
20230909;15;18485;17791,038
20230909;16;18477;17970,400
20230909;17;18614;18078,313
20230909;18;18757;18301,863
20230909;19;18911;18283,038
20230909;20;19586;18719,525
20230909;21;19548;18669,400
20230909;22;18663;17348,613
20230909;23;17295;16156,963
20230909;24;16036;14902,388
20230910;1;14533;14064,425
20230910;2;13789;13412,700
20230910;3;13401;12998,113
20230910;4;13117;12908,100
20230910;5;13132;12938,625
20230910;6;13096;12985,950
20230910;7;13440;13060,338
20230910;8;14297;14050,650
20230910;9;15004;15159,088
20230910;10;15623;15878,600
20230910;11;15675;15903,013
20230910;12;15672;15710,963
20230910;13;15677;15565,313
20230910;14;15701;15504,863
20230910;15;15482;15631,375
20230910;16;15421;15804,988
20230910;17;15619;16277,275
20230910;18;16090;16638,500
20230910;19;16874;17038,600
20230910;20;18169;17958,188
20230910;21;18061;18092,488
20230910;22;17405;17119,125
20230910;23;16403;16189,850
20230910;24;15253;15138,963
20230911;1;14214;14356,225
20230911;2;13719;13944,850
20230911;3;13523;13774,900
20230911;4;13777;13779,588
20230911;5;14380;14191,750
20230911;6;15933;15153,588
20230911;7;19069;17782,088
20230911;8;20626;20032,288
20230911;9;21264;21137,625
20230911;10;21055;21124,563
20230911;11;20698;20821,563
20230911;12;20644;20946,700
20230911;13;20703;21118,875
20230911;14;20890;21157,500
20230911;15;20731;21194,275
20230911;16;21072;21663,788
20230911;17;21311;21866,938
20230911;18;21465;22002,738
20230911;19;21634;21776,475
20230911;20;22728;22705,463
20230911;21;22626;22681,050
20230911;22;21124;20874,538
20230911;23;19173;18824,175
20230911;24;17672;17449,613
20230912;1;16370;16447,525
20230912;2;15668;16001,250
20230912;3;15317;15734,988
20230912;4;15317;15633,850
20230912;5;15816;15958,138
20230912;6;16916;16776,038
20230912;7;19853;18940,563
20230912;8;21113;20882,700
20230912;9;21508;21547,688
20230912;10;21311;21745,788
20230912;11;20965;21487,488
20230912;12;20767;21687,500
20230912;13;20931;21787,738
20230912;14;21023;21713,113
20230912;15;20867;21734,825
20230912;16;21154;22182,663
20230912;17;21437;22339,650
20230912;18;21630;22253,038
20230912;19;21686;22184,975
20230912;20;22722;22961,825
20230912;21;22612;22852,775
20230912;22;21151;21012,325
20230912;23;19042;18986,288
20230912;24;17633;17662,038
20230913;1;16492;16579,913
20230913;2;15788;16017,288
20230913;3;15390;15730,613
20230913;4;15394;15795,900
20230913;5;15899;16059,050
20230913;6;17051;16622,888
20230913;7;19987;18351,525
20230913;8;21307;20602,800
20230913;9;21777;21566,338
20230913;10;21599;21581,625
20230913;11;21457;21475,100
20230913;12;21462;21718,650
20230913;13;21720;21839,775
20230913;14;21774;22001,775
20230913;15;21777;21887,288
20230913;16;21904;21956,163
20230913;17;21961;22113,375
20230913;18;22100;21931,600
20230913;19;21884;21682,825
20230913;20;22677;22616,550
20230913;21;22602;22324,138
20230913;22;21141;20599,613
20230913;23;18990;18790,938
20230913;24;17639;17498,050
20230914;1;16229;16435,538
20230914;2;15700;15790,013
20230914;3;15424;15555,975
20230914;4;15444;15482,775
20230914;5;15913;15616,488
20230914;6;17179;16490,888
20230914;7;19887;18723,050
20230914;8;21135;20706,650
20230914;9;21631;21762,475
20230914;10;21609;21888,725
20230914;11;21353;21635,588
20230914;12;21268;21817,963
20230914;13;21325;21842,463
20230914;14;21483;21714,788
20230914;15;21229;21151,363
20230914;16;21409;21321,325
20230914;17;21548;21494,338
20230914;18;21616;21212,400
20230914;19;21854;21081,313
20230914;20;22934;22167,988
20230914;21;22782;21949,525
20230914;22;21237;20239,625
20230914;23;19099;18440,613
20230914;24;17757;17240,750
20230915;1;16072;16205,813
20230915;2;15429;15687,475
20230915;3;15037;15343,400
20230915;4;15091;15363,588
20230915;5;15543;15644,738
20230915;6;16595;16370,888
20230915;7;19284;18482,775
20230915;8;20570;20207,450
20230915;9;21002;20969,500
20230915;10;20812;20706,538
20230915;11;20057;20165,250
20230915;12;19951;20057,950
20230915;13;19885;20037,038
20230915;14;19908;19948,950
20230915;15;20094;20140,913
20230915;16;20324;20633,413
20230915;17;20500;20717,625
20230915;18;20691;20926,738
20230915;19;21181;20726,425
20230915;20;22109;21499,375
20230915;21;21902;20989,063
20230915;22;20609;19122,013
20230915;23;18444;17643,425
20230915;24;17087;16429,338
20230916;1;15932;15367,375
20230916;2;15295;14722,675
20230916;3;14857;14435,538
20230916;4;14763;14294,038
20230916;5;14761;14426,025
20230916;6;14753;14487,975
20230916;7;16033;14859,600
20230916;8;17268;16058,525
20230916;9;17967;17392,763
20230916;10;17916;17624,775
20230916;11;17748;17244,363
20230916;12;17625;17053,300
20230916;13;17573;16886,788
20230916;14;17556;16934,000
20230916;15;17149;17061,625
20230916;16;17294;17116,613
20230916;17;17500;17440,100
20230916;18;17728;17695,700
20230916;19;18334;17780,300
20230916;20;18971;18492,263
20230916;21;18530;18158,325
20230916;22;17512;16824,925
20230916;23;16423;15758,913
20230916;24;15283;14732,688
20230917;1;14141;13808,988
20230917;2;13518;13228,088
20230917;3;13048;12805,550
20230917;4;12827;12615,988
20230917;5;12854;12657,325
20230917;6;12876;12822,338
20230917;7;13482;12836,363
20230917;8;14609;13848,738
20230917;9;15485;15128,275
20230917;10;15957;15804,088
20230917;11;15814;15651,450
20230917;12;15569;15525,613
20230917;13;15487;15621,850
20230917;14;15388;15748,450
20230917;15;15443;15936,813
20230917;16;15586;16014,688
20230917;17;15865;16364,763
20230917;18;16592;16485,575
20230917;19;17571;16911,763
20230917;20;18274;18146,600
20230917;21;18101;17896,763
20230917;22;17234;16673,225
20230917;23;16226;15595,025
20230917;24;15214;14691,888
20230918;1;14112;13981,050
20230918;2;13810;13570,563
20230918;3;13608;13444,400
20230918;4;13604;13494,338
20230918;5;14448;13918,263
20230918;6;16088;15010,675
20230918;7;19216;17623,588
20230918;8;20821;19817,150
20230918;9;21424;20812,725
20230918;10;21323;21029,788
20230918;11;21246;20553,838
20230918;12;21215;20583,475
20230918;13;21303;20628,925
20230918;14;21456;20700,813
20230918;15;21432;20613,725
20230918;16;21666;20882,013
20230918;17;21852;21169,825
20230918;18;21894;21291,613
20230918;19;22117;21165,663
20230918;20;22896;22339,313
20230918;21;22561;21930,063
20230918;22;21094;20136,813
20230918;23;18852;18263,550
20230918;24;17464;16838,588
20230919;1;16360;15985,725
20230919;2;15726;15525,513
20230919;3;15292;15304,350
20230919;4;15353;15247,600
20230919;5;15809;15612,400
20230919;6;17055;16440,538
20230919;7;19743;18771,300
20230919;8;21236;20713,100
20230919;9;21795;21792,613
20230919;10;21614;22092,838
20230919;11;21480;21847,950
20230919;12;21427;22157,238
20230919;13;21348;22393,088
20230919;14;21378;22059,563
20230919;15;20800;21667,913
20230919;16;20968;21704,463
20230919;17;21126;21437,725
20230919;18;21177;21302,725
20230919;19;21949;21303,925
20230919;20;22689;22278,663
20230919;21;22387;21785,500
20230919;22;20979;20112,700
20230919;23;18774;18384,350
20230919;24;17456;17045,738
