Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20230809;5;14021;14319,375
20230809;6;14888;14682,775
20230809;7;17214;16791,663
20230809;8;18614;18574,288
20230809;9;19180;19359,988
20230809;10;19254;19559,188
20230809;11;19214;19576,000
20230809;12;19128;20058,563
20230809;13;19118;20443,150
20230809;14;19197;20203,288
20230809;15;19029;19839,600
20230809;16;19139;19773,988
20230809;17;19226;19763,563
20230809;18;19271;19523,413
20230809;19;19464;19460,325
20230809;20;20013;19785,450
20230809;21;20035;20133,725
20230809;22;19675;19466,100
20230809;23;18111;17795,150
20230809;24;16651;16513,225
20230810;1;15304;15456,988
20230810;2;14596;14808,013
20230810;3;14243;14505,150
20230810;4;14240;14362,525
20230810;5;14337;14622,275
20230810;6;15335;14784,488
20230810;7;17651;16813,763
20230810;8;19136;18605,588
20230810;9;19739;19493,000
20230810;10;19559;19585,313
20230810;11;19421;19072,163
20230810;12;19388;19318,813
20230810;13;19554;19640,838
20230810;14;19630;19465,013
20230810;15;19295;19271,100
20230810;16;19339;19166,563
20230810;17;19396;19258,913
20230810;18;19518;19464,050
20230810;19;19732;19486,188
20230810;20;20191;19924,138
20230810;21;20216;20304,600
20230810;22;19866;19681,950
20230810;23;18314;18026,800
20230810;24;16858;16679,513
20230811;1;15411;15522,450
20230811;2;14756;14908,175
20230811;3;14400;14521,913
20230811;4;14396;14524,488
20230811;5;14543;14608,738
20230811;6;15542;14886,238
20230811;7;17956;16905,963
20230811;8;19213;18625,625
20230811;9;19792;19449,175
20230811;10;19670;19543,413
20230811;11;19503;18834,975
20230811;12;19446;19041,613
20230811;13;19446;19215,425
20230811;14;19483;19123,500
20230811;15;19197;18751,088
20230811;16;19298;19115,388
20230811;17;19330;19286,550
20230811;18;19416;19513,150
20230811;19;19505;19563,700
20230811;20;20145;19792,263
20230811;21;20166;20075,325
20230811;22;19865;19446,375
20230811;23;18315;17925,525
20230811;24;16862;16475,463
20230812;1;15440;15342,250
20230812;2;14728;14548,050
20230812;3;14218;14047,513
20230812;4;14058;13881,350
20230812;5;13951;13729,550
20230812;6;13743;13483,950
20230812;7;14953;14086,288
20230812;8;16045;15211,600
20230812;9;16979;16408,925
20230812;10;17361;16979,000
20230812;11;17223;16829,925
20230812;12;17132;16474,313
20230812;13;17100;16215,013
20230812;14;17124;16196,050
20230812;15;16898;16184,288
20230812;16;16809;16498,100
20230812;17;16710;16661,825
20230812;18;16786;17031,875
20230812;19;16846;17294,925
20230812;20;17018;17312,575
20230812;21;17699;17547,025
20230812;22;17472;16958,838
20230812;23;16515;15754,800
20230812;24;15363;14516,613
20230813;1;14287;13675,588
20230813;2;13501;13116,625
20230813;3;13113;12847,238
20230813;4;12873;12623,988
20230813;5;12634;12471,025
20230813;6;12450;12067,900
20230813;7;13383;12316,138
20230813;8;14369;13331,325
20230813;9;15231;14324,775
20230813;10;15632;14639,313
20230813;11;15510;14775,050
20230813;12;15416;14623,138
20230813;13;15470;14639,875
20230813;14;15552;14696,238
20230813;15;15629;14737,713
20230813;16;15688;14779,825
20230813;17;15841;14982,313
20230813;18;16006;15404,200
20230813;19;16309;16022,725
20230813;20;16899;16348,450
20230813;21;17709;16887,350
20230813;22;17652;16818,238
20230813;23;16749;15792,825
20230813;24;15593;14563,825
20230814;1;13732;13564,563
20230814;2;13121;13025,450
20230814;3;12861;12752,425
20230814;4;12703;12683,388
20230814;5;12700;12890,325
20230814;6;13597;13068,850
20230814;7;15463;14418,163
20230814;8;17022;16013,875
20230814;9;18166;17213,638
20230814;10;18453;17924,925
20230814;11;18318;17900,550
20230814;12;18228;17750,713
20230814;13;18100;17694,013
20230814;14;18074;17857,750
20230814;15;17998;17841,250
20230814;16;17766;18065,413
20230814;17;17814;18457,263
20230814;18;17882;18855,788
20230814;19;18044;18940,238
20230814;20;18378;19036,500
20230814;21;19016;19200,625
20230814;22;18791;18609,250
20230814;23;17229;17293,463
20230814;24;15967;15881,300
20230815;1;14556;14655,938
20230815;2;13803;13935,825
20230815;3;13303;13576,038
20230815;4;13050;13129,975
20230815;5;12849;13001,425
20230815;6;12499;12641,575
20230815;7;13315;12962,213
20230815;8;14221;13766,713
20230815;9;15159;14805,675
20230815;10;15646;15417,600
20230815;11;15502;15480,263
20230815;12;15389;15329,688
20230815;13;15326;15182,488
20230815;14;15478;15338,175
20230815;15;15536;15508,963
20230815;16;15652;15583,600
20230815;17;15730;15949,988
20230815;18;15935;16531,175
20230815;19;16176;16867,488
20230815;20;16715;17159,113
20230815;21;17759;17580,913
20230815;22;17744;17431,375
20230815;23;16840;16398,575
20230815;24;15641;15023,613
20230816;1;14345;14054,313
20230816;2;13655;13611,375
20230816;3;13419;13380,700
20230816;4;13435;13300,763
20230816;5;13700;13555,613
20230816;6;15612;14057,875
20230816;7;18492;16578,000
20230816;8;20316;18987,788
20230816;9;21103;20427,238
20230816;10;21188;20987,275
20230816;11;21308;20860,750
20230816;12;21577;21130,013
20230816;13;21741;21301,700
20230816;14;21872;21450,175
20230816;15;21495;21510,063
20230816;16;21512;21801,463
20230816;17;21353;21734,063
20230816;18;21090;21811,888
20230816;19;20918;21714,150
20230816;20;21586;21805,688
20230816;21;21978;22090,038
20230816;22;21466;21111,975
20230816;23;19470;19266,413
20230816;24;17973;17728,900
20230817;1;16160;16373,813
20230817;2;15424;15613,300
20230817;3;14885;15341,000
20230817;4;14892;15401,150
20230817;5;14997;15593,338
20230817;6;16297;15976,475
20230817;7;18973;18121,600
20230817;8;20496;19988,363
20230817;9;21145;21103,450
20230817;10;21180;21418,588
20230817;11;21425;21243,050
20230817;12;21687;21615,100
20230817;13;21633;21764,113
20230817;14;21631;21978,675
20230817;15;21367;21913,575
20230817;16;21442;22061,513
20230817;17;21449;21930,613
20230817;18;21318;21971,175
20230817;19;21128;21720,200
20230817;20;21237;21864,250
20230817;21;21529;22132,000
20230817;22;20825;20988,100
20230817;23;19344;19292,888
20230817;24;18007;17768,225
20230818;1;16335;16614,025
20230818;2;15640;16065,175
20230818;3;15097;15689,900
20230818;4;14956;15564,563
20230818;5;15013;15793,763
20230818;6;16165;16178,300
20230818;7;18791;18180,963
20230818;8;20338;20084,613
20230818;9;21144;21418,100
20230818;10;21282;21598,675
20230818;11;21452;21437,163
20230818;12;21697;21710,388
20230818;13;21766;21857,750
20230818;14;21922;21673,625
20230818;15;21621;21364,275
20230818;16;21642;21527,550
20230818;17;21600;21631,863
20230818;18;21474;21428,963
20230818;19;21297;21441,488
20230818;20;21365;21584,138
20230818;21;21812;21814,563
20230818;22;21404;20744,488
20230818;23;19359;19138,538
20230818;24;17966;17776,500
20230819;1;16070;16597,363
20230819;2;15424;15912,463
20230819;3;14682;15472,425
20230819;4;14442;15346,163
20230819;5;14251;15345,950
20230819;6;14208;15081,488
20230819;7;15430;15733,800
20230819;8;16600;16860,813
20230819;9;17570;18076,163
20230819;10;17881;18670,300
20230819;11;17742;18726,488
20230819;12;17660;18752,125
20230819;13;17626;18786,838
20230819;14;17659;18705,963
20230819;15;17742;18790,263
20230819;16;18054;18951,113
20230819;17;18257;19024,725
20230819;18;18426;18985,675
20230819;19;18584;18956,825
20230819;20;18672;19066,600
20230819;21;18978;19431,913
20230819;22;18776;18808,800
20230819;23;17577;17463,900
20230819;24;16228;16146,850
