Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20231130;2;18817;18763,875
20231130;3;18425;18340,563
20231130;4;18584;18372,300
20231130;5;19245;18696,538
20231130;6;20806;19823,400
20231130;7;23869;22670,413
20231130;8;25273;24673,963
20231130;9;26156;25773,000
20231130;10;26045;25935,200
20231130;11;25930;25662,950
20231130;12;25946;26003,238
20231130;13;26186;25921,775
20231130;14;26267;26011,325
20231130;15;25852;25695,288
20231130;16;26110;25806,925
20231130;17;26629;26105,863
20231130;18;26624;26026,250
20231130;19;26021;25819,875
20231130;20;25920;25682,988
20231130;21;25470;24983,050
20231130;22;24023;23422,150
20231130;23;22225;21843,263
20231130;24;20875;20491,550
20231201;1;19873;19439,463
20231201;2;19222;18824,938
20231201;3;18820;18630,050
20231201;4;18969;18540,838
20231201;5;19622;18910,113
20231201;6;21227;19954,663
20231201;7;24382;22726,088
20231201;8;25680;24859,413
20231201;9;26691;26099,050
20231201;10;26585;26453,550
20231201;11;26561;26218,238
20231201;12;26525;26372,338
20231201;13;26546;26465,375
20231201;14;26597;26430,938
20231201;15;26233;25970,288
20231201;16;26485;26044,638
20231201;17;26889;26475,850
20231201;18;26689;26279,650
20231201;19;26245;25886,125
20231201;20;26153;25478,600
20231201;21;25663;24754,600
20231201;22;24273;23204,350
20231201;23;22382;21701,463
20231201;24;21039;20484,400
20231202;1;19712;19509,313
20231202;2;18914;18896,600
20231202;3;18316;18584,113
20231202;4;18218;18479,750
20231202;5;18417;18582,013
20231202;6;18965;18870,750
20231202;7;20064;19790,863
20231202;8;21262;20649,125
20231202;9;22680;22069,963
20231202;10;23492;23259,700
20231202;11;23911;23838,888
20231202;12;23890;24097,925
20231202;13;23901;23951,725
20231202;14;23918;23844,825
20231202;15;23391;23344,938
20231202;16;23636;23075,525
20231202;17;23656;23514,425
20231202;18;23444;23350,463
20231202;19;23035;23025,125
20231202;20;22626;22634,538
20231202;21;22118;21924,800
20231202;22;21111;20886,325
20231202;23;20003;19750,863
20231202;24;18841;18637,663
20231203;1;17519;17635,838
20231203;2;16804;17012,538
20231203;3;16243;16513,913
20231203;4;16083;16314,300
20231203;5;16124;16409,400
20231203;6;16468;16590,138
20231203;7;16965;17069,688
20231203;8;17712;17634,475
20231203;9;18804;18639,050
20231203;10;19526;19910,475
20231203;11;20060;20635,313
20231203;12;20406;21012,838
20231203;13;20611;21243,050
20231203;14;20650;21370,013
20231203;15;20523;20941,725
20231203;16;21062;20558,038
20231203;17;21265;21136,775
20231203;18;21267;21347,438
20231203;19;21269;21351,950
20231203;20;21274;21305,250
20231203;21;21084;20849,638
20231203;22;20291;20045,725
20231203;23;19295;19271,838
20231203;24;18452;18196,288
20231204;1;17546;17363,300
20231204;2;17108;16974,750
20231204;3;16922;16787,263
20231204;4;17136;16863,688
20231204;5;17901;17423,663
20231204;6;20461;18794,850
20231204;7;23466;22080,850
20231204;8;25051;24227,213
20231204;9;26097;25562,000
20231204;10;26225;26090,200
20231204;11;26289;25959,263
20231204;12;26253;26051,463
20231204;13;26440;25868,575
20231204;14;26553;25983,888
20231204;15;26059;25678,388
20231204;16;26716;25717,800
20231204;17;26809;26132,363
20231204;18;26782;26028,325
20231204;19;26158;25710,200
20231204;20;25988;25538,525
20231204;21;25424;24964,350
20231204;22;24214;23367,938
20231204;23;22307;21688,363
20231204;24;21000;20193,750
20231205;1;19860;19253,625
20231205;2;19203;18745,750
20231205;3;18799;18348,725
20231205;4;18847;18455,813
20231205;5;19445;18958,463
20231205;6;21043;20026,325
20231205;7;24194;22778,350
20231205;8;25491;24834,588
20231205;9;26468;25885,338
20231205;10;26331;26264,050
20231205;11;26104;25962,438
20231205;12;26070;26108,925
20231205;13;26111;25965,438
20231205;14;26191;26082,350
20231205;15;25961;25656,325
20231205;16;26291;25788,200
20231205;17;26681;26310,138
20231205;18;26473;26221,350
20231205;19;26080;25931,375
20231205;20;25993;25767,250
20231205;21;25459;25191,188
20231205;22;24176;23754,688
20231205;23;22294;22113,138
20231205;24;20958;20766,025
20231206;1;19692;19681,088
20231206;2;19050;19243,738
20231206;3;18655;18967,788
20231206;4;18805;19002,525
20231206;5;19451;19452,938
20231206;6;21049;20392,175
20231206;7;24201;23267,675
20231206;8;25496;25119,338
20231206;9;26522;26178,888
20231206;10;26464;26695,900
20231206;11;26640;26737,613
20231206;12;26790;26865,125
20231206;13;26831;26951,238
20231206;14;26885;26801,438
20231206;15;26239;26303,863
20231206;16;26441;26267,150
20231206;17;26777;26698,075
20231206;18;26575;26398,550
20231206;19;26132;25967,463
20231206;20;26045;25886,675
20231206;21;25561;25110,188
20231206;22;24179;23682,800
20231206;23;22297;22179,313
20231206;24;20965;20724,650
20231207;1;19571;19671,750
20231207;2;18930;19058,763
20231207;3;18538;18751,875
20231207;4;18697;18846,613
20231207;5;19355;19250,188
20231207;6;20961;20189,075
20231207;7;24116;22996,238
20231207;8;25419;25053,775
20231207;9;26505;26124,625
20231207;10;26479;26683,775
20231207;11;26757;26822,000
20231207;12;26896;27105,725
20231207;13;26914;27048,063
20231207;14;26943;26917,938
20231207;15;26277;26459,388
20231207;16;26351;26426,325
20231207;17;26647;26779,275
20231207;18;26394;26512,563
20231207;19;25941;26180,550
20231207;20;25837;26032,113
20231207;21;25333;25251,838
20231207;22;24029;23733,488
20231207;23;22128;22110,513
20231207;24;20775;20707,075
20231208;1;19622;19602,075
20231208;2;18968;19120,588
20231208;3;18564;18803,450
20231208;4;18710;18825,563
20231208;5;19353;19141,025
20231208;6;20942;20111,588
20231208;7;24076;22926,525
20231208;8;25353;24922,150
20231208;9;26370;25880,950
20231208;10;26372;26454,838
20231208;11;26050;26400,575
20231208;12;26003;26651,513
20231208;13;26024;26395,988
20231208;14;26223;26312,325
20231208;15;25779;25865,863
20231208;16;26142;25976,413
20231208;17;26320;26356,613
20231208;18;26202;26079,325
20231208;19;25744;25649,175
20231208;20;25646;25430,275
20231208;21;25155;24607,075
20231208;22;23865;23135,713
20231208;23;21976;21704,963
20231208;24;20637;20460,388
20231209;1;19385;19285,650
20231209;2;18594;18545,238
20231209;3;18000;18209,788
20231209;4;17904;18144,038
20231209;5;18109;18263,163
20231209;6;18664;18585,250
20231209;7;19770;19423,450
20231209;8;20975;20368,438
20231209;9;22346;21802,113
20231209;10;23017;22968,875
20231209;11;23145;23385,300
20231209;12;23137;23551,763
20231209;13;23161;23568,088
20231209;14;23191;23386,188
20231209;15;22567;22712,725
20231209;16;23032;22769,850
20231209;17;23109;23189,475
20231209;18;23037;22876,550
20231209;19;22613;22571,963
20231209;20;22187;22233,813
20231209;21;21659;21576,938
20231209;22;20634;20472,100
20231209;23;19514;19438,088
20231209;24;18352;18162,438
20231210;1;17230;17092,088
20231210;2;16520;16399,288
20231210;3;15960;15952,688
20231210;4;15858;15767,613
20231210;5;16008;15951,088
20231210;6;16364;16217,013
20231210;7;17079;16890,375
20231210;8;17840;17416,250
20231210;9;19016;18492,938
20231210;10;19997;19824,250
20231210;11;20594;20625,288
20231210;12;21005;20847,588
20231210;13;21086;20924,488
20231210;14;21107;20908,225
20231210;15;21028;20688,475
20231210;16;20895;20620,488
20231210;17;20979;21021,188
20231210;18;20965;21071,050
20231210;19;20959;21060,975
20231210;20;20955;20926,363
20231210;21;20756;20378,213
20231210;22;19955;19373,088
20231210;23;18951;18555,263
20231210;24;18097;17470,613
20231211;1;16485;16418,400
20231211;2;15984;16077,663
20231211;3;15780;15887,188
20231211;4;15931;15911,713
20231211;5;16685;16437,925
20231211;6;19187;17745,725
20231211;7;22443;21021,925
20231211;8;24050;23120,438
20231211;9;25068;24361,900
20231211;10;25107;24771,050
20231211;11;25303;24581,463
20231211;12;25276;24743,813
20231211;13;25417;24583,013
20231211;14;25488;24687,575
20231211;15;25023;24508,688
20231211;16;25407;24749,413
20231211;17;25421;25245,413
20231211;18;25428;25084,175
20231211;19;24936;24686,275
20231211;20;24844;24541,675
20231211;21;24299;23871,150
20231211;22;23102;22471,225
20231211;23;21204;20917,950
20231211;24;19903;19557,938
20231212;1;18642;18386,638
20231212;2;17985;17730,625
20231212;3;17582;17384,100
20231212;4;17736;17309,350
20231212;5;18391;17704,525
20231212;6;20002;18740,038
20231212;7;23172;21581,550
20231212;8;24392;23673,513
20231212;9;25197;24709,963
20231212;10;25281;25073,400
20231212;11;25267;24891,788
20231212;12;25514;25250,150
20231212;13;25730;25344,525
20231212;14;25880;25303,138
20231212;15;25282;24993,963
20231212;16;25458;25167,450
20231212;17;25720;25604,300
20231212;18;25579;25245,488
20231212;19;25085;24873,613
20231212;20;25036;24718,450
20231212;21;24484;24025,900
20231212;22;23182;22438,725
20231212;23;21376;20930,988
20231212;24;20017;19496,188
20231213;1;18818;18391,275
20231213;2;18152;17709,925
20231213;3;17735;17394,363
20231213;4;17868;17409,263
20231213;5;18501;17776,538
20231213;6;20085;18813,488
20231213;7;23222;21647,463
20231213;8;24409;23672,663
20231213;9;25187;24569,000
20231213;10;25260;25050,500
20231213;11;25236;24999,813
20231213;12;25478;25214,175
20231213;13;25686;25327,338
20231213;14;25803;25298,713
20231213;15;25173;24983,663
20231213;16;25333;25018,675
20231213;17;25575;25444,088
20231213;18;25427;25180,238
20231213;19;24937;24805,538
20231213;20;24899;24750,063
20231213;21;24353;23980,063
20231213;22;23053;22428,100
20231213;23;21255;20933,488
20231213;24;19907;19614,113
20231214;1;18877;18395,863
20231214;2;18083;17878,138
20231214;3;17644;17573,125
20231214;4;17706;17515,363
20231214;5;18468;17885,125
20231214;6;20077;18933,000
20231214;7;23333;21711,475
20231214;8;24589;23930,825
20231214;9;25428;24944,438
20231214;10;25393;25379,600
20231214;11;25515;25342,500
20231214;12;25493;25767,188
20231214;13;25697;25795,038
20231214;14;25767;25773,050
20231214;15;25213;25380,900
20231214;16;25570;25271,075
20231214;17;25774;25681,638
20231214;18;25778;25485,225
20231214;19;25183;25154,500
20231214;20;25085;24841,563
20231214;21;24633;24075,775
20231214;22;23580;22546,650
20231214;23;21726;21055,250
20231214;24;20370;19659,500
20231215;1;18978;18626,888
20231215;2;18171;17914,775
20231215;3;17710;17597,013
20231215;4;17747;17559,950
20231215;5;18488;17949,050
20231215;6;20082;19048,725
20231215;7;23324;21914,463
20231215;8;24561;24039,588
20231215;9;25362;24878,725
20231215;10;25303;25343,100
20231215;11;25054;25154,725
20231215;12;25021;25435,150
20231215;13;25075;25434,438
20231215;14;25250;25274,875
20231215;15;24834;24796,275
20231215;16;25195;24874,300
20231215;17;25466;25339,000
20231215;18;25437;25071,875
20231215;19;24815;24663,175
20231215;20;24600;24450,400
20231215;21;24135;23784,625
20231215;22;23067;22400,613
20231215;23;21204;20762,725
20231215;24;19845;19422,300
20231216;1;18172;18217,375
20231216;2;17565;17497,888
20231216;3;17056;17139,338
20231216;4;16994;16998,950
20231216;5;17140;17149,488
20231216;6;17638;17399,113
20231216;7;18783;18384,038
20231216;8;19981;19380,363
20231216;9;21413;20555,163
20231216;10;22077;21532,713
20231216;11;22230;22045,763
20231216;12;22192;22327,863
20231216;13;22181;22226,213
20231216;14;22186;22029,713
20231216;15;21641;21601,375
20231216;16;22097;21821,813
20231216;17;22154;22323,900
20231216;18;22032;22000,950
20231216;19;21613;21822,000
20231216;20;21198;21419,825
20231216;21;20689;20841,288
20231216;22;19682;19702,438
20231216;23;18573;18660,663
20231216;24;17416;17437,063
20231217;1;16465;16376,238
20231217;2;15758;15670,263
20231217;3;15208;15181,013
20231217;4;15058;14999,863
20231217;5;15208;15129,025
20231217;6;15561;15353,525
20231217;7;16270;16019,200
20231217;8;16880;16550,913
20231217;9;18127;17461,675
20231217;10;19157;18550,438
20231217;11;19780;19033,350
20231217;12;19965;19168,850
20231217;13;19976;19349,338
20231217;14;19998;19747,450
20231217;15;19736;19732,600
20231217;16;20361;19917,463
20231217;17;20459;20514,838
20231217;18;20454;20564,938
20231217;19;20450;20512,750
20231217;20;20443;20532,513
20231217;21;20185;19980,288
20231217;22;19328;19004,838
20231217;23;18471;18203,125
20231217;24;17515;17022,025
20231218;1;16012;16228,375
20231218;2;15510;15789,300
20231218;3;15314;15576,725
20231218;4;15471;15627,913
20231218;5;16231;16036,038
20231218;6;18390;17414,538
20231218;7;21650;20618,500
20231218;8;23253;22982,000
20231218;9;24217;23871,513
20231218;10;24268;24039,138
20231218;11;24424;23766,275
20231218;12;24468;23818,075
20231218;13;24656;23793,825
20231218;14;24743;24043,100
20231218;15;24425;23979,938
20231218;16;24951;24367,900
20231218;17;24986;24915,563
20231218;18;25000;24695,538
20231218;19;24508;24312,075
20231218;20;24398;24123,375
20231218;21;23829;23507,488
20231218;22;22603;21944,713
20231218;23;20672;20337,475
20231218;24;19338;18870,088
20231219;1;17815;17710,563
20231219;2;17141;17095,450
20231219;3;16724;16829,688
20231219;4;16863;16825,788
20231219;5;17506;17390,050
20231219;6;19102;18331,500
20231219;7;22252;21217,750
20231219;8;23457;23161,788
20231219;9;24212;23954,075
20231219;10;24267;24189,650
20231219;11;24252;23824,125
20231219;12;24313;23846,413
20231219;13;24459;24090,325
20231219;14;24627;24267,225
20231219;15;24159;24015,713
20231219;16;24587;24189,700
20231219;17;24840;24557,413
20231219;18;24673;24406,438
20231219;19;24106;24087,550
20231219;20;24043;23959,050
20231219;21;23487;23426,238
20231219;22;22182;21832,325
20231219;23;20389;20232,788
20231219;24;19059;18911,788
